index,id,name,normalized_name,gender
796,821,WILLIAM POWEL LOOKALIKE,william powel lookalike,
797,822,Bum #2,bum 2,
798,823,Nbc Anchorman,nbc anchorman,
799,824,Jittery Private,jittery private,
800,825,Angry Sergeant,angry sergeant,
801,826,Men Singers,men singers,
802,827,Female Singers,female singers,
803,828,Smokin' Joe Frazier,smokin joe frazier,
804,829,Herb Powell,herb powell,
805,830,Mom,mom,
806,831,Teachers,teachers,
807,832,Mr. Black,mr black,
808,833,Sergeant,sergeant,
809,834,Campers,campers,
810,835,Line Judge,line judge,
811,836,Stablehand,stablehand,
812,837,Little Boy #1,little boy 1,
813,838,Queen Elizabeth II,queen elizabeth ii,
814,839,Yoga Instructor,yoga instructor,
815,840,HOMER'S THOUGHT,homers thought,
816,841,Contestants,contestants,
817,842,Mr. Bozwell,mr bozwell,
818,843,DEBORAH JO SMALLWOOD,deborah jo smallwood,
819,845,Auditioning Woman #1,auditioning woman 1,
820,846,Auditioning Woman #2,auditioning woman 2,
821,847,Auditioning Woman #3,auditioning woman 3,
822,848,Ms. Sinclair,ms sinclair,
823,849,Video Game Voice,video game voice,
824,850,Company,company,
825,851,Actress,actress,
826,852,Male Parishoner,male parishoner,
827,853,Stooge #1,stooge 1,
828,854,Stooge #2,stooge 2,
829,855,Boring Guy,boring guy,
830,856,Commentator,commentator,
831,857,Abraham Lincoln,abraham lincoln,
832,858,Flanders Family,flanders family,
833,859,Jamshed,jamshed,
834,860,Insurance Agent,insurance agent,
835,861,Barker,barker,
836,862,Booth Man,booth man,
837,863,Caricaturist,caricaturist,
838,864,Small Voice,small voice,
839,865,Tv Father,tv father,
840,866,Tv Daughter,tv daughter,
841,867,Bitsy,bitsy,
842,868,Ramona,ramona,
843,869,Owner,owner,
844,870,Ice Cream Lady,ice cream lady,
845,871,Amber Dempsey,amber dempsey,
846,872,Pahasatira,pahasatira,
847,873,Judges,judges,
848,874,Museum Worker,museum worker,
849,875,Show Announcer,show announcer,
850,876,Bob Hope,bob hope,
851,817,Kirk Van Houten,kirk van houten,m
852,785,Lurleen Lumpkin,lurleen lumpkin,f
853,774,God,god,m
854,803,Nigel Bakerbutcher,nigel bakerbutcher,m
855,877,Advance Man,advance man,
856,878,Soldier #1,soldier 1,
857,879,Soldier #2,soldier 2,
858,881,Nerd #1,nerd 1,
859,882,Nerd #2,nerd 2,
860,883,Football Player,football player,
861,884,Shopkeeper,shopkeeper,
862,885,Gangster,gangster,
863,886,Repairman,repairman,
864,887,Sailor #1,sailor 1,
865,888,Sailor #2,sailor 2,
866,889,Natives,natives,
867,890,'30s Reporter,30s reporter,
868,891,Girl Star,girl star,
869,892,Co-pilot,co-pilot,
870,893,Monkey,monkey,
871,894,Faces,faces,
872,895,Zombies,zombies,
873,896,Skinner Zombie,skinner zombie,
874,897,Zombie Krusty,zombie krusty,
875,898,Zombie Flanders,zombie flanders,
876,899,Zombie D.J.'s,zombie djs,
877,900,Zombie Shakespeare,zombie shakespeare,
878,901,Lisa Snail,lisa snail,
879,902,Zombie,zombie,
880,903,Pilgrim Zombie,pilgrim zombie,
881,904,Cowboy Zombie,cowboy zombie,
882,905,Helmsman,helmsman,
883,906,Chief Engineer,chief engineer,
884,907,Rowdy Woman,rowdy woman,
885,909,Astronaut,astronaut,
886,910,Booth Attendant,booth attendant,
887,911,MCCLURE,mcclure,
888,912,Contractor,contractor,
889,913,Headless Brakeman,headless brakeman,
890,914,Marley,marley,
891,915,Donut Man,donut man,
892,916,Tom Jones,tom jones,
893,917,Animal Handler,animal handler,
894,918,Homer,homer,
895,919,Hunk,hunk,
896,920,Price,price,
897,924,Mrs. Powers,mrs powers,
898,925,Guy #1,guy 1,
899,926,Guy #2,guy 2,
900,927,Chef,chef,
901,928,Waiter #2,waiter 2,
902,929,Old Man,old man,
903,930,Attorney,attorney,
904,931,Mailman,mailman,
905,932,Delivery Boy,delivery boy,
906,933,Fat Foreman,fat foreman,
907,934,Old Woman,old woman,
908,935,RICARDO,ricardo,
909,936,Alan Thicke,alan thicke,
910,937,Adjuster,adjuster,
911,938,Model,model,
912,939,Second Man,second man,
913,940,German Engineer,german engineer,
914,941,Adam West,adam west,
915,942,President Bush,president bush,
916,943,Just Stamp the Ticket Man,just stamp the ticket man,
917,945,Linda Ronstadt,linda ronstadt,
918,946,Teenage Barney,teenage barney,
919,948,Copy Writer,copy writer,
920,949,Cameraman,cameraman,
921,950,Bigfoot,bigfoot,
922,951,Mountain Goat,mountain goat,
923,952,Fruit Vendor,fruit vendor,
924,953,Irish Lady,irish lady,
925,954,Italian Lady,italian lady,
926,955,Talk Show Host,talk show host,
927,956,Sidekick,sidekick,
928,957,Realtor,realtor,
929,958,Ad Man,ad man,
930,959,Female Messenger,female messenger,
931,960,Clown Bed,clown bed,
932,961,Korean Gymnast,korean gymnast,
933,962,Pig,pig,
934,964,Gas Station Boy,gas station boy,
935,965,Billy,billy,
936,966,Homer's Spirit,homers spirit,
937,967,INTERCOM,intercom,
938,968,Reporters,reporters,
939,969,Sunday School Teacher,sunday school teacher,
940,970,VIDEO TAPE NARRATOR,video tape narrator,
941,971,Pumpkin Man,pumpkin man,
942,972,Med Students,med students,
943,973,Handsome Young Man,handsome young man,
944,974,Andre,andre,
945,975,Young Riviera,young riviera,
946,976,Angry Man,angry man,
947,977,Warrior,warrior,
948,979,Truckosaurus,truckosaurus,
949,980,Sebastian Kobb,sebastian kobb,
950,981,Woman With Baby,woman with baby,
951,982,Baby,baby,
952,983,NIMOY,nimoy,
953,984,Engineer #1,engineer 1,
954,985,Haverbrook Man,haverbrook man,
955,944,Captain Horatio McCallister,captain horatio mccallister,m
956,963,Hans Moleman,hans moleman,m
957,923,Squeaky-Voiced Teen,squeaky-voiced teen,m
958,978,LANLEY,lanley,m
959,921,Laura Powers,laura powers,f
960,908,Bumblebee Man,bumblebee man,m
961,880,Santa Claus,santa claus,m
962,986,Bart Anchor,bart anchor,
963,987,Lance Murdock,lance murdock,
964,988,2nd Announcer,2nd announcer,
965,989,Homer's Thought Bubble,homers thought bubble,
966,990,Reverend,reverend,
967,991,Aunt Gladys's Corpse,aunt gladyss corpse,
968,992,Aunt Gladys,aunt gladys,
969,993,HUTZ' VOICE,hutz voice,
970,994,MR. HUTZ,mr hutz,
971,995,Princess Opal,princess opal,
972,996,Bag Boy,bag boy,
973,997,Waitress #2,waitress 2,
974,998,Sperm Doctor,sperm doctor,
975,999,Babies,babies,
976,1000,MAN ON RADIO,man on radio,
977,1001,Surly,surly,
978,1002,Attractive Woman,attractive woman,
979,1003,Man On Tv,man on tv,
980,1004,Beer Singers,beer singers,
981,1005,Hercules,hercules,
982,1006,Security Man,security man,
983,1007,Washington,washington,
984,1008,Man In White Coat,man in white coat,
985,1009,Boys,boys,
986,1010,Santa's Little Helper,santas little helper,
987,1011,Homer's Bloody Skull,homers bloody skull,
988,1012,Sketch Announcer,sketch announcer,
989,1013,Agency Worker,agency worker,
990,1014,Fans,fans,
991,1015,Small Man,small man,
992,1016,Chihuahua,chihuahua,
993,1017,Cat,cat,
994,1018,Corey,corey,
995,1019,Pepi,pepi,
996,1020,Apu's Brain,apus brain,
997,1021,JOHNNY,johnny,
998,1022,Truck Driver,truck driver,
999,1023,Rex,rex,
1000,1024,Homer's Conscience,homers conscience,
1001,1025,Robert Frost,robert frost,
1002,1026,FROST,frost,
1003,1027,Raheem,raheem,
1004,1028,Presidents,presidents,
1005,1029,Harrison,harrison,
1006,1030,Presidents' Heads,presidents heads,
1007,1031,Teddy Roosevelt,teddy roosevelt,
1008,1032,3rd World Father,3rd world father,
1009,1033,3rd World Family,3rd world family,
1010,1034,Mechanical Figure,mechanical figure,
1011,1035,Tourists,tourists,
1012,1036,Cartoon Doctor,cartoon doctor,
1013,1037,Richard Nixon,richard nixon,
1014,1038,Kennedy,kennedy,
1015,1039,Mrs. Phillips,mrs phillips,
1016,1040,Assembly,assembly,
1017,1041,Chuck's Dad,chucks dad,
1018,1043,Parent One,parent one,
1019,1044,Parent Two,parent two,
1020,1045,Feminists,feminists,
1021,1047,Train,train,
1022,1048,Receiver,receiver,
1023,1049,Burns' Grandfather,burns grandfather,
1024,1050,Dr. Wolfe,dr wolfe,
1025,1051,Gummy Joe,gummy joe,
1026,1052,Donut Vendor,donut vendor,
1027,1053,Mop Top #1,mop top 1,
1028,1054,Mop Top #2,mop top 2,
1029,1055,Mop Top #3,mop top 3,
1030,1056,Mop Tops,mop tops,
1031,1057,Goon,goon,
1032,1058,Bird,bird,
1033,1059,Quigley,quigley,
1034,1060,Robots,robots,
1035,1061,DR. JOYCE,dr joyce,
1036,1062,Pagan Simpsons,pagan simpsons,
1037,1063,Waiters/cooks,waiterscooks,
1038,1064,Specialist,specialist,
1039,1065,Intern,intern,
1040,1066,Elvis,elvis,
1041,1068,Writer,writer,
1042,1069,Roxie,roxie,
1043,1070,Bobby Mindich,bobby mindich,
1044,1072,Barney's Boss,barneys boss,
1045,1073,Writer #2,writer 2,
1046,1074,Cowboys,cowboys,
1047,1075,BROOKE,brooke,
1048,1076,Child,child,
1049,1077,Seagull,seagull,
1050,1079,Scottish Woman,scottish woman,
1051,1080,Exhaust Pipe Lid,exhaust pipe lid,
1052,1081,Chicken,chicken,
1053,1082,Mr. Ogden,mr ogden,
1054,1083,Scientist #1,scientist 1,
1055,1084,Scientist #2,scientist 2,
1056,1085,Evil Homer,evil homer,
1057,1086,Hitler,hitler,
1058,1087,Recruiter,recruiter,
1059,1088,Actor,actor,
1060,1089,Teenaged Guide,teenaged guide,
1061,1090,Children's Choir,childrens choir,
1062,1091,Boy Soloist,boy soloist,
1063,1092,Driver Of Foreign Car,driver of foreign car,
1064,1093,Barry White,barry white,
1065,1094,Miss Springfield,miss springfield,
1066,1095,Irishman,irishman,
1067,1078,Gary Chalmers,gary chalmers,m
1068,1046,Baseball Announcer,baseball announcer,m
1069,1071,ARTIE,artie,m
1070,1096,Old Mrs. Glick,old mrs glick,
1071,1097,SICK JAPANESE WORKER,sick japanese worker,
1072,1098,Japanese Worker #2,japanese worker 2,
1073,1099,JAPANESE WORKERS,japanese workers,
1074,1100,White Blood Cell #1,white blood cell 1,
1075,1101,White Blood Cell #2,white blood cell 2,
1076,1102,Virus,virus,
1077,1103,JAMAICAN MAN,jamaican man,
1078,1104,Husband,husband,
1079,1105,Jury,jury,
1080,1106,David Crosby,david crosby,
1081,1107,Jury Foreman,jury foreman,
1082,1109,Phillips,phillips,
1083,1110,Tattoo Annie,tattoo annie,
1084,1111,Park Commissioner,park commissioner,
1085,1112,Assistant,assistant,
1086,1113,Jacqueline,jacqueline,
1087,1115,Coast Guard Officer,coast guard officer,
1088,1116,Charley Weaver,charley weaver,
1089,1117,Gabbo,gabbo,
1090,1118,CRANDALL,crandall,
1091,1119,Soldier Puppets,soldier puppets,
1092,1120,Cossack Puppets,cossack puppets,
1093,1121,Alphonse,alphonse,
1094,1122,Commercial Announcer,commercial announcer,
1095,1123,Casting Director,casting director,
1096,1124,Old Man Singers,old man singers,
1097,1125,Bette Midler,bette midler,
1098,1126,Hugh Hefner,hugh hefner,
1099,1127,Anthony Kiedis,anthony kiedis,
1100,1128,Flea,flea,
1101,1129,Elizabeth Taylor,elizabeth taylor,
1102,1130,Counter Boy,counter boy,
1103,1131,Mr. Johannson,mr johannson,
1104,1132,Luke Perry,luke perry,
1105,1133,LUKE PERRY IN DREAM,luke perry in dream,
1106,1134,Chad Smith,chad smith,
1107,1135,ARIK MARSHAL,arik marshal,
1108,1136,Krusty Announcer,krusty announcer,
1109,1137,Chili Peppers,chili peppers,
1110,1138,Man At Table,man at table,
1111,1139,SPEEDED UP VOICES,speeded up voices,
1112,1140,Melvin,melvin,
1113,1141,Quartet,quartet,
1114,1142,Tenor,tenor,
1115,1143,Be Sharps,be sharps,
1116,1144,Paul Harvey,paul harvey,
1117,1145,Ronald Reagan,ronald reagan,
1118,1146,Panicky Man,panicky man,
1119,1147,Sarah Wiggum,sarah wiggum,
1120,1148,Female Talk Show Host,female talk show host,
1121,1149,George Harrison,george harrison,
1122,1150,2-Year-Old Lisa,2-year-old lisa,
1123,1151,Teenage Bellboy,teenage bellboy,
1124,1152,Surly Man,surly man,
1125,1153,Kako,kako,
1126,1154,Human Fly,human fly,
1127,1155,Sinister Male Voice,sinister male voice,
1128,1156,Schoolyard Girls,schoolyard girls,
1129,1157,MRS KRABAPPEL,mrs krabappel,
1130,1158,Parole Board Head,parole board head,
1131,1159,People In Court,people in court,
1132,1160,Parole Board Member #1,parole board member 1,
1133,1161,Parole Board,parole board,
1134,1162,Parole Board Member #2,parole board member 2,
1135,1163,Man On Screen,man on screen,
1136,1164,Woman On Tape,woman on tape,
1137,1165,Investigator,investigator,
1138,1166,Celestial Choir,celestial choir,
1139,1167,Woman's Voice,womans voice,
1140,1168,Nrc Woman,nrc woman,
1141,1169,Nrc Man,nrc man,
1142,1170,Dumb Employee #1,dumb employee 1,
1143,1171,Dumb Employee #2,dumb employee 2,
1144,1172,Counselor,counselor,
1145,1173,Admissions Man,admissions man,
1146,1174,Admissions Woman,admissions woman,
1147,1175,Hillbilly Man,hillbilly man,
1148,1176,Angry Dean,angry dean,
1149,1177,Nerdlinger,nerdlinger,
1150,1178,Scholar,scholar,
1151,1179,Overseers,overseers,
1152,1180,Jock,jock,
1153,1181,Skinny Student,skinny student,
1154,1182,Dean Bobby Peterson,dean bobby peterson,
1155,1183,Professor,professor,
1156,1184,Architect,architect,
1157,1185,Men,men,
1158,1186,Dean,dean,
1159,1187,Doug,doug,
1160,1188,Gary,gary,
1161,1189,Benjamin,benjamin,
1162,1190,Automated Voice,automated voice,
1163,1191,Guards,guards,
1164,1192,7-YEAR OLD BURNS,7-year old burns,
1165,1193,Burns' Mother,burns mother,
1166,1194,Burns's Father,burnss father,
1167,1195,George Burns,george burns,
1168,1196,Jimmy Carter,jimmy carter,
1169,1198,RAMONE #1,ramone 1,
1170,1199,RAMONE #2,ramone 2,
1171,1200,RAMONE #3,ramone 3,
1172,1201,RAMONE #4,ramone 4,
1173,1197,George H.W. Bush,george hw bush,m
1174,1108,Warden,warden,m
1175,1202,Drummer,drummer,
1176,1203,Mechanic,mechanic,
1177,1204,Explorer,explorer,
1178,1205,Bear,bear,
1179,1206,Workman,workman,
1180,1207,Workman #2,workman 2,
1181,1208,Hooded Man,hooded man,
1182,1209,Dinosaur,dinosaur,
1183,1210,Mr. Boswell,mr boswell,
1184,1211,Pieces Of Homer,pieces of homer,
1185,1212,Demon Technician,demon technician,
1186,1213,Skeleton Judge,skeleton judge,
1187,1214,Blackbeard,blackbeard,
1188,1215,Benedict Arnold,benedict arnold,
1189,1216,Lizzie Borden,lizzie borden,
1190,1217,KODO,kodo,
1191,1218,Exchange Student,exchange student,
1192,1219,Gremlin,gremlin,
1193,1220,GROUNDKEEPER WILLIE,groundkeeper willie,
1194,1221,Bart Bat,bart bat,
1195,1222,Humorist,humorist,
1196,1224,The Pope,the pope,
1197,1226,Scientist,scientist,
1198,1227,Technician #1,technician 1,
1199,1228,Technician #2,technician 2,
1200,1229,Lady,lady,
1201,1230,Tape Player,tape player,
1202,1231,Lenny's Wife,lennys wife,
1203,1232,Tough Guy,tough guy,
1204,1233,Mohawk Girl,mohawk girl,
1205,1235,Woman #3,woman 3,
1206,1236,Woman #4,woman 4,
1207,1237,Fry Cook,fry cook,
1208,1238,Diner Owner,diner owner,
1209,1240,Flanders' Inner Child,flanders inner child,
1210,1241,Homer's Inner Child,homers inner child,
1211,1242,Moe's Inner Child,moes inner child,
1212,1243,Women In Crowd,women in crowd,
1213,1244,Old Folks,old folks,
1214,1245,MR. KRABAPPEL,mr krabappel,
1215,1246,James Brown,james brown,
1216,1247,Carpenter,carpenter,
1217,1248,Dorky Teenager,dorky teenager,
1218,1249,MCGARNIGAL,mcgarnigal,
1219,1250,Atari Andre Gregory,atari andre gregory,
1220,1251,Manuel Noriega,manuel noriega,
1221,1252,Arcade Manager,arcade manager,
1222,1253,Wise Old Hobo,wise old hobo,
1223,1254,Triple Milhouse,triple milhouse,
1224,1255,Dorky Kid,dorky kid,
1225,1256,Pudgy Boy,pudgy boy,
1226,1257,Fathers,fathers,
1227,1258,Ernest Borgnine,ernest borgnine,
1228,1259,Dolphins,dolphins,
1229,1261,Arab Men,arab men,
1230,1262,Agent #1,agent 1,
1231,1263,Zutroy,zutroy,
1232,1264,Agent #2,agent 2,
1233,1265,Optometrist,optometrist,
1234,1266,Dermatologist,dermatologist,
1235,1267,Podiatrist,podiatrist,
1236,1268,Internist,internist,
1237,1269,Jerry Lewis Bart,jerry lewis bart,
1238,1271,Cherub Lenny,cherub lenny,
1239,1272,Cherub Carl,cherub carl,
1240,1273,Fish,fish,
1241,1274,Sexy Woman Announcer,sexy woman announcer,
1242,1275,Jeeves,jeeves,
1243,1276,WHITE HOUSE AIDE,white house aide,
1244,1277,Turban Kid,turban kid,
1245,1278,Fat Kid,fat kid,
1246,1279,Nerds,nerds,
1247,1280,Big Hand Man,big hand man,
1248,1281,Bellhop,bellhop,
1249,1282,Passerby #1,passerby 1,
1250,1283,Passerby #2,passerby 2,
1251,1284,Chinese Waiter #1,chinese waiter 1,
1252,1285,Chinese Waiter #2,chinese waiter 2,
1253,1286,Newsreel Announcer,newsreel announcer,
1254,1287,Amos Guy,amos guy,
1255,1288,Young Jasper,young jasper,
1256,1289,Panhandler,panhandler,
1257,1290,Angry Voice From Stall,angry voice from stall,
1258,1291,Henry Kissinger,henry kissinger,
1259,1292,HENRY KISSINGER'S BRAIN,henry kissingers brain,
1260,1293,Little Burns,little burns,
1261,1294,British Guy,british guy,
1262,1295,British Waitress,british waitress,
1263,1296,Hippie,hippie,
1264,1297,Gerry Cooney,gerry cooney,
1265,1298,Blackjack Players,blackjack players,
1266,1299,BIG TEXAN,big texan,
1267,1300,Ernst,ernst,
1268,1301,Gunter,gunter,
1269,1302,Teenage Attendant,teenage attendant,
1270,1303,Someone,someone,
1271,1304,Rain Man,rain man,
1272,1305,Gambler,gambler,
1273,1306,CRAP PLAYERS,crap players,
1274,1307,Farmboy,farmboy,
1275,1308,Slot Player #1,slot player 1,
1276,1309,Slot Player #2,slot player 2,
1277,1239,GOODMAN,goodman,m
1278,1225,RUTH,ruth,f
1279,1270,Mindy,mindy,f
1280,1223,Edward,edward,m
1281,1260,Accountant,accountant,m
1282,1310,Audience Member,audience member,
1283,1311,Robert Goulet,robert goulet,
1284,1312,Wheelman,wheelman,
1285,1313,Wheel Players,wheel players,
1286,1314,Craps Players,craps players,
1287,1315,Molloy,molloy,
1288,1316,Voice From The Back,voice from the back,
1289,1317,IRISH PETE,irish pete,
1290,1318,Beatnik Poet,beatnik poet,
1291,1319,Twelve-year-old,twelve-year-old,
1292,1320,Cat Burglar,cat burglar,
1293,1321,Box Executive,box executive,
1294,1322,Organ Grinder,organ grinder,
1295,1323,Crowd Member,crowd member,
1296,1324,2nd Crowd Member,2nd crowd member,
1297,1325,Mrs. Quimby,mrs quimby,
1298,1326,Fireman,fireman,
1299,1327,Hammer,hammer,
1300,1328,CONAN,conan,
1301,1329,Kitty,kitty,
1302,1330,Customer #1,customer 1,
1303,1331,Customer #2,customer 2,
1304,1332,Dog,dog,
1305,1334,Bum #1,bum 1,
1306,1335,Comedian,comedian,
1307,1338,Stockboy,stockboy,
1308,1339,Christians,christians,
1309,1340,Robed Indian,robed indian,
1310,1341,Aged Man,aged man,
1311,1342,ROBBER,robber,
1312,1343,Old Ladies,old ladies,
1313,1344,Onlookers,onlookers,
1314,1345,Girl #2,girl 2,
1315,1346,Hip Old Man,hip old man,
1316,1347,Buzz Announcer,buzz announcer,
1317,1348,Malibu Stacy,malibu stacy,
1318,1349,Goofy Girl,goofy girl,
1319,1350,Goofy Girl's Stacy,goofy girls stacy,
1320,1351,Recorded Voice,recorded voice,
1321,1352,Claire Harper,claire harper,
1322,1353,Ugly Man,ugly man,
1323,1354,Leroy,leroy,
1324,1355,Angry Customer,angry customer,
1325,1356,Young Man,young man,
1326,1357,Stacy Lovell,stacy lovell,
1327,1358,GI JOE,gi joe,
1328,1359,Doll,doll,
1329,1360,Grim C.E.O.,grim ceo,
1330,1361,Brockman's Daughter,brockmans daughter,
1331,1362,Executives,executives,
1332,1363,Old Lady Customer,old lady customer,
1333,1364,Old People,old people,
1334,1365,GIRL#2,girl2,
1335,1366,Crowd Noise,crowd noise,
1336,1367,Nasa Announcer #1,nasa announcer 1,
1337,1368,Nasa Announcer #2,nasa announcer 2,
1338,1369,Dr. Babcock,dr babcock,
1339,1371,Chimp,chimp,
1340,1372,Female Scientist,female scientist,
1341,1373,TIM ALLEN-TYPE,tim allen-type,
1342,1374,Peg,peg,
1343,1375,Nerdy Scientist,nerdy scientist,
1344,1376,Jim Wallace,jim wallace,
1345,1377,Toby Hunter,toby hunter,
1346,1378,BUZZ,buzz,
1347,1379,Mission Control,mission control,
1348,1380,Race,race,
1349,1381,Everybody,everybody,
1350,1382,Ants,ants,
1351,1383,Ant #1,ant 1,
1352,1384,Ant #2,ant 2,
1353,1385,Ant #3,ant 3,
1354,1386,Ant #4,ant 4,
1355,1387,James Taylor,james taylor,
1356,1388,RERPORTER #4,rerporter 4,
1357,1389,Star Child Homer,star child homer,
1358,1390,First Guy In Line,first guy in line,
1359,1391,Eddie Money,eddie money,
1360,1392,Jeremiah,jeremiah,
1361,1393,Priest,priest,
1362,1394,Rappin' Ronnie,rappin ronnie,
1363,1395,Voice #1,voice 1,
1364,1396,Voice #2,voice 2,
1365,1397,Voice #3,voice 3,
1366,1398,Voice #4,voice 4,
1367,1399,Congregation,congregation,
1368,1400,Ernie Ford,ernie ford,
1369,1401,Carter,carter,
