Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],air_temp_celsius,process_temp_celsius,temp_diff,temp_diff_above_threshold,power,power_out_of_range,strain,strain_below_11k,strain_above_12k,Machine failure
0,1500,40.8,17,27.05000000000001,38.35000000000002,11.300000000000011,1,6408.863999999999,0,693.5999999999999,1,0,0
0,1628,33.4,229,24.450000000000045,36.25,11.799999999999955,1,5694.1709439999995,0,7648.599999999999,1,0,0
0,1484,43.8,124,25.75,37.150000000000034,11.400000000000034,1,6806.716223999999,0,5431.2,1,0,0
0,1744,28.5,42,24.450000000000045,35.450000000000045,11.0,1,5205.00288,0,1197.0,1,0,0
0,1364,45.9,63,25.25,35.05000000000001,9.800000000000011,1,6556.267871999999,0,2891.7,1,0,0
0,1505,39.4,236,23.55000000000001,34.650000000000034,11.100000000000023,1,6209.58184,0,9298.4,1,0,0
0,1463,43.0,189,29.350000000000023,37.35000000000002,8.0,0,6587.83048,0,8127.0,1,0,0
0,1643,33.8,132,24.25,35.35000000000002,11.100000000000023,1,5815.457648,0,4461.599999999999,1,0,0
0,1410,49.0,223,28.75,36.450000000000045,7.7000000000000455,0,7235.104799999999,0,10927.0,1,0,0
0,1705,29.5,95,26.05000000000001,37.35000000000002,11.300000000000011,1,5267.1542,0,2802.5,1,0,0
0,1520,41.2,154,29.350000000000023,37.35000000000002,8.0,0,6557.98528,0,6344.8,1,0,0
2,1445,41.4,144,28.25,37.950000000000045,9.700000000000045,1,6264.664559999999,0,5961.599999999999,1,0,0
2,1527,42.2,199,23.950000000000045,35.05000000000001,11.099999999999966,1,6748.093967999999,0,8397.800000000001,1,0,0
0,1383,47.5,75,24.450000000000045,35.450000000000045,11.0,1,6879.3186,0,3562.5,1,0,0
0,1673,29.9,42,29.350000000000023,38.85000000000002,9.5,1,5238.377143999999,0,1255.8,1,0,0
0,1388,45.3,188,28.25,37.25,9.0,1,6584.4166079999995,0,8516.4,1,0,0
0,1462,43.4,68,29.650000000000034,39.35000000000002,9.699999999999989,1,6644.567776,0,2951.2,1,0,0
0,1737,25.5,26,25.05000000000001,35.75,10.699999999999989,1,4638.41532,0,663.0,1,0,0
0,1452,42.9,29,27.350000000000023,37.35000000000002,10.0,1,6523.092576,0,1244.1,1,0,0
0,1564,34.3,0,29.55000000000001,37.450000000000045,7.900000000000034,0,5617.725343999999,0,0.0,1,0,0
0,1418,47.7,73,26.950000000000045,38.25,11.299999999999955,1,7083.114192,0,3482.1000000000004,1,0,0
0,1618,31.5,108,25.150000000000034,36.25,11.099999999999966,1,5337.26424,0,3402.0,1,0,0
0,1472,40.1,31,25.150000000000034,35.950000000000045,10.800000000000011,1,6181.328384,0,1243.1000000000001,1,0,0
1,1462,44.3,37,22.55000000000001,33.150000000000034,10.600000000000023,1,6782.358351999999,0,1639.1,1,0,0
2,1479,52.3,9,27.55000000000001,37.05000000000001,9.5,1,8100.2700239999995,0,470.7,1,0,0
0,1518,39.8,165,25.25,36.55000000000001,11.300000000000011,1,6326.805407999999,0,6566.999999999999,1,0,0
1,1348,57.3,48,26.950000000000045,36.55000000000001,9.599999999999966,1,8088.614687999999,0,2750.3999999999996,1,0,0
0,1687,29.1,176,24.75,34.450000000000045,9.700000000000045,1,5140.882823999999,0,5121.6,1,0,0
0,1533,42.4,48,25.950000000000045,35.150000000000034,9.199999999999989,1,6806.716223999999,0,2035.1999999999998,1,0,0
1,1338,48.5,158,24.25,34.75,10.5,1,6795.594959999999,0,7663.0,1,0,0
0,1448,49.5,72,29.450000000000045,38.75,9.299999999999955,1,7505.91072,0,3564.0,1,0,0
0,1658,31.4,89,29.05000000000001,38.450000000000045,9.400000000000034,1,5451.848864,0,2794.6,1,0,0
0,1426,44.8,24,24.350000000000023,36.05000000000001,11.699999999999989,1,6690.016255999999,0,1075.1999999999998,1,0,0
0,1618,34.7,39,25.05000000000001,34.950000000000045,9.900000000000034,1,5879.462512,0,1353.3000000000002,1,0,0
0,1552,44.9,77,24.350000000000023,35.450000000000045,11.100000000000023,1,7297.392256,0,3457.2999999999997,1,0,0
0,1476,42.0,196,27.55000000000001,38.75,11.199999999999989,1,6491.80224,0,8232.0,1,0,0
0,1406,47.5,14,27.150000000000034,38.55000000000001,11.399999999999977,1,6993.725199999999,0,665.0,1,0,0
0,1490,40.6,124,25.650000000000034,36.650000000000034,11.0,1,6334.93168,0,5034.400000000001,1,0,0
1,1344,53.0,114,25.350000000000023,35.450000000000045,10.100000000000023,1,7459.415039999999,0,6042.0,1,0,0
1,1483,45.1,181,27.150000000000034,38.650000000000034,11.5,1,7004.019176,0,8163.1,1,0,0
1,1476,45.6,31,24.350000000000023,35.150000000000034,10.800000000000011,1,7048.242432,0,1413.6000000000001,1,0,0
1,1443,39.2,13,23.650000000000034,34.35000000000002,10.699999999999989,1,5923.549631999999,0,509.6,1,0,0
0,1408,44.4,106,28.450000000000045,37.950000000000045,9.5,1,6546.5917439999985,0,4706.4,1,0,0
1,1366,61.9,130,25.350000000000023,36.35000000000002,11.0,1,8854.641488,0,8047.0,1,0,0
1,1415,55.8,82,27.05000000000001,38.450000000000045,11.400000000000034,1,8268.37704,0,4575.599999999999,1,0,0
1,1642,30.3,80,26.450000000000045,36.25,9.799999999999955,1,5210.092272,0,2424.0,1,0,0
1,1393,47.7,28,26.450000000000045,36.05000000000001,9.599999999999966,1,6958.235592,0,1335.6000000000001,1,0,0
0,1396,44.8,178,25.55000000000001,36.05000000000001,10.5,1,6549.272575999999,0,7974.4,1,0,0
0,1708,29.8,42,29.650000000000034,37.75,8.099999999999966,0,5330.080448,0,1251.6000000000001,1,0,0
0,1523,37.7,80,24.950000000000045,34.55000000000001,9.599999999999966,1,6012.718712,0,3016.0,1,0,0
1,1643,31.0,89,24.25,35.450000000000045,11.200000000000045,1,5333.703759999999,0,2759.0,1,0,0
0,1471,44.7,119,25.350000000000023,36.150000000000034,10.800000000000011,1,6885.727464,0,5319.3,1,0,0
1,1527,42.8,125,24.75,34.55000000000001,9.800000000000011,1,6844.0384319999985,0,5350.0,1,0,0
0,1348,53.7,68,24.25,34.950000000000045,10.700000000000045,1,7580.429472,0,3651.6000000000004,1,0,0
0,1616,32.0,199,26.950000000000045,36.150000000000034,9.199999999999989,1,5415.28064,0,6368.0,1,0,0
0,1606,33.4,176,24.25,34.75,10.5,1,5617.222688,0,5878.4,1,0,0
0,1376,43.5,74,27.25,36.75,9.5,1,6268.12032,0,3219.0,1,0,0
0,1818,24.1,173,25.950000000000045,37.450000000000045,11.5,1,4588.181136,0,4169.3,1,0,0
1,1535,38.6,34,28.850000000000023,37.450000000000045,8.600000000000023,1,6204.764719999999,0,1312.4,1,0,0
1,1441,46.8,116,24.25,35.25,11.0,1,7062.1911359999995,0,5428.799999999999,1,0,0
2,1747,27.3,35,28.05000000000001,37.55000000000001,9.5,1,4994.421431999999,0,955.5,1,0,0
1,1284,55.3,166,25.75,36.450000000000045,10.700000000000045,1,7435.664543999999,0,9179.8,1,0,0
1,1639,36.6,121,29.150000000000034,38.55000000000001,9.399999999999977,1,6281.880528,0,4428.6,1,0,0
1,1599,32.9,58,24.150000000000034,35.25,11.099999999999966,1,5509.015511999999,0,1908.1999999999998,1,0,0
0,1545,36.3,90,25.150000000000034,36.950000000000045,11.800000000000011,1,5873.064119999999,0,3266.9999999999995,1,0,0
0,1511,47.8,148,26.150000000000034,35.85000000000002,9.699999999999989,1,7563.4857759999995,0,7074.4,1,0,0
0,1924,20.6,37,24.450000000000045,36.35000000000002,11.899999999999977,1,4150.514368,0,762.2,1,0,0
2,1668,27.9,240,24.350000000000023,36.35000000000002,12.0,1,4873.375583999999,0,6696.0,1,0,0
0,1739,27.5,128,26.650000000000034,36.35000000000002,9.699999999999989,1,5007.9722,0,3520.0,1,0,0
0,1488,42.6,107,27.850000000000023,39.150000000000034,11.300000000000011,1,6638.0751359999995,0,4558.2,1,0,0
0,1634,30.0,53,24.950000000000045,36.75,11.799999999999955,1,5133.3744,0,1590.0,1,0,0
1,1539,42.2,134,24.25,36.25,12.0,1,6801.124175999999,0,5654.8,1,0,0
0,1610,35.5,63,30.05000000000001,38.25,8.199999999999989,0,5985.2716,0,2236.5,1,0,0
0,1725,34.0,170,29.05000000000001,38.35000000000002,9.300000000000011,1,6141.8279999999995,0,5780.0,1,0,0
0,1475,37.0,44,23.05000000000001,34.150000000000034,11.100000000000023,1,5715.093999999999,0,1628.0,1,0,0
0,1614,33.2,155,30.450000000000045,38.650000000000034,8.199999999999989,0,5611.400256000001,0,5146.0,1,0,0
0,1522,36.4,107,30.350000000000023,38.950000000000045,8.600000000000023,1,5801.571776,0,3894.7999999999997,1,0,0
0,1709,28.1,81,25.05000000000001,35.75,10.699999999999989,1,5028.958088,0,2276.1,1,0,0
1,1551,44.8,18,26.05000000000001,37.150000000000034,11.100000000000023,1,7276.448255999999,0,806.4,1,0,0
0,1425,45.1,7,28.25,37.55000000000001,9.300000000000011,1,6730.0926,0,315.7,1,0,0
0,1526,34.9,140,23.05000000000001,33.75,10.699999999999989,1,5577.114928,0,4886.0,1,0,0
0,1541,37.0,96,26.950000000000045,36.450000000000045,9.5,1,5970.820239999999,0,3552.0,1,0,0
2,1332,52.7,66,30.55000000000001,38.75,8.199999999999989,0,7350.967008,0,3478.2000000000003,1,0,1
0,2007,19.3,181,24.55000000000001,35.05000000000001,10.5,1,4056.339672,0,3493.3,1,0,0
0,1571,40.6,139,29.75,39.05000000000001,9.300000000000011,1,6679.313872,0,5643.400000000001,1,0,0
0,1500,41.0,118,28.350000000000023,37.650000000000034,9.300000000000011,1,6440.28,0,4838.0,1,0,0
1,1462,42.8,50,26.950000000000045,36.35000000000002,9.399999999999977,1,6552.707391999999,0,2140.0,1,0,0
0,1498,45.8,47,27.650000000000034,36.450000000000045,8.800000000000011,1,7184.671647999999,0,2152.6,1,0,0
1,1563,35.6,190,29.350000000000023,37.85000000000002,8.5,0,5826.914016,0,6764.0,1,0,0
2,1387,42.7,121,27.75,38.25,10.5,1,6202.0315279999995,0,5166.700000000001,1,0,0
0,2109,18.0,61,25.75,36.950000000000045,11.200000000000045,1,3975.38064,0,1098.0,1,0,0
1,1880,23.5,155,23.950000000000045,35.25,11.299999999999955,1,4626.5296,0,3642.5,1,0,0
1,1597,30.3,115,26.05000000000001,35.85000000000002,9.800000000000011,1,5067.306551999999,0,3484.5,1,0,0
1,1852,22.2,53,27.650000000000034,38.25,10.599999999999966,1,4305.499968,0,1176.6,1,0,0
0,1488,39.4,159,27.350000000000023,37.55000000000001,10.199999999999989,1,6139.440383999999,0,6264.599999999999,1,0,0
2,1549,42.8,208,26.75,37.35000000000002,10.600000000000023,1,6942.642783999999,0,8902.4,1,0,0
0,1566,36.4,170,27.05000000000001,36.75,9.699999999999989,1,5969.291327999999,0,6188.0,1,0,0
0,1478,42.3,193,24.450000000000045,35.150000000000034,10.699999999999989,1,6547.031567999999,0,8163.9,1,0,0
1,1344,45.3,122,25.25,36.35000000000002,11.100000000000023,1,6375.688703999999,0,5526.599999999999,1,0,0
0,1476,39.0,10,27.75,37.650000000000034,9.900000000000034,1,6028.102080000001,0,390.0,1,0,0
0,1416,46.1,202,29.25,38.650000000000034,9.400000000000034,1,6835.870271999999,0,9312.2,1,0,0
0,1483,38.8,23,24.25,35.150000000000034,10.900000000000034,1,6025.630687999999,0,892.4,1,0,0
0,1388,45.5,123,26.150000000000034,35.950000000000045,9.800000000000011,1,6613.48688,0,5596.5,1,0,0
0,1504,41.8,165,25.75,35.55000000000001,9.800000000000011,1,6583.453183999999,0,6896.999999999999,1,0,0
0,1422,47.3,25,26.150000000000034,35.85000000000002,9.699999999999989,1,7043.530031999999,0,1182.5,1,0,0
0,1493,38.5,132,25.650000000000034,36.650000000000034,11.0,1,6019.35796,0,5082.0,1,0,0
0,1613,32.7,170,27.75,38.150000000000034,10.400000000000034,1,5523.466872,0,5559.000000000001,1,0,0
2,1667,30.5,29,27.55000000000001,36.35000000000002,8.800000000000011,1,5324.33132,0,884.5,1,0,0
1,1712,28.5,43,22.55000000000001,33.150000000000034,10.600000000000023,1,5109.498239999999,0,1225.5,1,0,0
2,1518,40.1,142,27.55000000000001,37.650000000000034,10.100000000000023,1,6374.494896,0,5694.2,1,0,0
0,1537,35.5,91,29.450000000000045,37.85000000000002,8.399999999999977,0,5713.889719999999,0,3230.5,1,0,0
2,1506,33.8,43,29.150000000000034,37.05000000000001,7.899999999999977,0,5330.541215999999,0,1453.3999999999999,1,0,0
1,1456,51.1,193,27.350000000000023,38.450000000000045,11.100000000000023,1,7791.3355520000005,0,9862.300000000001,1,0,0
0,1276,53.6,103,24.25,35.450000000000045,11.200000000000045,1,7162.1777919999995,0,5520.8,1,0,0
1,1461,51.9,157,25.350000000000023,34.85000000000002,9.5,1,7940.488247999999,0,8148.3,1,0,0
0,1462,48.5,81,29.25,37.85000000000002,8.600000000000023,1,7425.38104,0,3928.5,1,0,0
0,1605,31.1,181,26.05000000000001,35.650000000000034,9.600000000000023,1,5227.151159999999,0,5629.1,1,0,0
0,1309,51.1,188,25.950000000000045,37.55000000000001,11.599999999999966,1,7004.710327999999,0,9606.800000000001,1,0,0
2,1611,41.5,11,28.25,37.150000000000034,8.900000000000034,1,7001.21268,0,456.5,1,0,0
2,1672,29.9,13,28.75,37.85000000000002,9.100000000000023,1,5235.246015999999,0,388.7,1,0,0
0,1437,51.3,42,30.55000000000001,39.650000000000034,9.100000000000023,1,7719.759432,0,2154.6,1,0,0
1,1355,50.6,8,25.25,36.150000000000034,10.900000000000034,1,7179.91736,0,404.8,1,0,0
0,1407,43.9,205,24.850000000000023,34.55000000000001,9.699999999999989,1,6468.271656,0,8999.5,1,0,0
0,1428,46.3,175,25.850000000000023,37.150000000000034,11.300000000000011,1,6923.709407999999,0,8102.499999999999,1,0,0
0,1378,39.9,63,24.25,35.25,11.0,1,5757.735984,0,2513.7,1,0,0
0,1672,29.2,39,27.150000000000034,37.25,10.099999999999966,1,5112.681728,0,1138.8,1,0,0
0,1349,48.6,113,26.850000000000023,38.35000000000002,11.5,1,6865.589808000001,0,5491.8,1,0,0
0,1606,33.5,135,26.850000000000023,37.35000000000002,10.5,1,5634.04072,0,4522.5,1,0,0
0,1509,37.5,12,27.75,37.55000000000001,9.800000000000011,1,5925.843,0,450.0,1,0,0
0,1412,42.0,111,24.25,35.150000000000034,10.900000000000034,1,6210.314879999999,0,4662.0,1,0,0
1,1583,32.1,116,27.650000000000034,37.950000000000045,10.300000000000011,1,5321.273496,0,3723.6000000000004,1,0,0
2,1482,39.3,187,24.05000000000001,35.35000000000002,11.300000000000011,1,6099.165071999999,0,7349.099999999999,1,0,0
0,1422,43.6,78,25.75,36.85000000000002,11.100000000000023,1,6492.556224,0,3400.8,1,0,0
0,1771,31.6,202,30.25,38.75,8.5,0,5860.508191999999,0,6383.200000000001,1,0,0
2,1416,39.2,74,24.350000000000023,35.55000000000001,11.199999999999989,1,5812.713984,0,2900.8,1,0,0
1,1552,34.8,8,23.05000000000001,34.05000000000001,11.0,1,5655.885311999999,0,278.4,1,0,0
0,1334,52.3,68,28.650000000000034,38.05000000000001,9.399999999999977,1,7306.125903999999,0,3556.3999999999996,1,0,0
0,1398,52.7,31,23.150000000000034,34.150000000000034,11.0,1,7715.204112,0,1633.7,1,0,0
0,1596,30.7,5,24.350000000000023,35.75,11.399999999999977,1,5130.986784,0,153.5,1,0,0
1,1352,44.7,172,26.25,35.950000000000045,9.700000000000045,1,6328.690368,0,7688.400000000001,1,0,0
1,1474,37.0,33,27.55000000000001,37.450000000000045,9.900000000000034,1,5711.21936,0,1221.0,1,0,0
0,1520,37.6,151,27.25,37.650000000000034,10.400000000000034,1,5984.95744,0,5677.6,1,0,0
0,1380,52.6,59,26.950000000000045,36.950000000000045,10.0,1,7601.41536,0,3103.4,1,0,0
0,1482,39.0,47,27.650000000000034,37.35000000000002,9.699999999999989,1,6052.606559999999,0,1833.0,1,0,0
0,1412,52.4,142,26.850000000000023,37.35000000000002,10.5,1,7748.107135999999,0,7440.8,1,0,0
1,1624,32.1,53,31.150000000000034,40.25,9.099999999999966,1,5459.095488,0,1701.3000000000002,1,0,0
1,1418,45.4,59,28.150000000000034,37.650000000000034,9.5,1,6741.580383999999,0,2678.6,1,0,0
1,1292,54.4,136,29.75,39.05000000000001,9.300000000000011,1,7360.2242559999995,0,7398.4,1,0,0
0,1610,31.7,155,25.05000000000001,35.85000000000002,10.800000000000011,1,5344.594639999999,0,4913.5,1,0,0
1,1726,27.3,35,24.650000000000034,34.75,10.099999999999966,1,4934.385456,0,955.5,1,0,0
0,1489,43.5,98,28.25,37.35000000000002,9.100000000000023,1,6782.87148,0,4263.0,1,0,0
1,1689,32.1,207,28.25,36.85000000000002,8.600000000000023,1,5677.593768,0,6644.700000000001,1,0,0
1,1666,24.3,68,25.25,36.25,11.0,1,4239.463536,0,1652.4,1,0,0
0,1853,26.3,166,26.450000000000045,37.75,11.299999999999955,1,5103.414008,0,4365.8,1,0,0
0,1533,43.5,159,25.850000000000023,37.05000000000001,11.199999999999989,1,6983.305559999999,0,6916.5,1,0,0
0,1424,49.6,129,25.650000000000034,36.55000000000001,10.899999999999977,1,7396.415488,0,6398.400000000001,1,0,0
1,1420,63.9,19,24.950000000000045,35.05000000000001,10.099999999999966,1,9502.083359999999,1,1214.1,1,0,1
0,1397,50.3,110,25.25,36.35000000000002,11.100000000000023,1,7358.580151999999,0,5533.0,1,0,0
0,1729,26.6,73,25.75,35.55000000000001,9.800000000000011,1,4816.219408,0,1941.8000000000002,1,0,0
1,1509,37.6,45,29.350000000000023,37.25,7.899999999999977,0,5941.645248000001,0,1692.0,1,0,0
0,1460,46.1,15,27.55000000000001,38.55000000000001,11.0,1,7048.28432,0,691.5,1,0,0
2,1495,36.5,79,27.450000000000045,36.35000000000002,8.899999999999977,1,5714.3086,0,2883.5,1,0,0
0,1335,52.7,135,29.350000000000023,38.650000000000034,9.300000000000011,1,7367.52324,0,7114.5,1,0,0
1,2066,19.2,150,24.950000000000045,34.450000000000045,9.5,1,4153.949184,0,2880.0,1,0,0
1,1369,51.2,63,27.55000000000001,37.75,10.199999999999989,1,7340.118015999999,0,3225.6000000000004,1,0,0
1,1521,39.9,15,27.650000000000034,38.25,10.599999999999966,1,6355.2368879999985,0,598.5,1,0,0
0,1573,36.4,126,23.650000000000034,34.650000000000034,11.0,1,5995.973983999999,0,4586.4,1,0,0
0,1579,28.0,220,28.350000000000023,37.450000000000045,9.100000000000023,1,4629.88064,0,6160.0,1,0,0
0,1513,40.0,51,27.25,38.55000000000001,11.300000000000011,1,6337.6544,0,2040.0,1,0,0
1,1375,53.9,110,26.650000000000034,37.35000000000002,10.699999999999989,1,7761.060999999999,0,5929.0,1,0,0
1,1831,26.6,105,24.350000000000023,36.25,11.899999999999977,1,5100.345711999999,0,2793.0,1,0,0
1,1254,55.8,65,24.850000000000023,35.450000000000045,10.600000000000023,1,7327.593503999999,0,3627.0,1,0,0
0,1764,25.9,27,27.350000000000023,37.05000000000001,9.699999999999989,1,4784.4054719999995,0,699.3,1,0,0
0,1675,30.7,92,28.25,37.55000000000001,9.300000000000011,1,5384.964199999999,0,2824.4,1,0,0
0,1467,39.3,32,28.75,37.450000000000045,8.700000000000045,1,6037.432631999999,0,1257.6,1,0,0
0,1957,22.1,55,26.25,35.950000000000045,9.700000000000045,1,4529.1085840000005,0,1215.5,1,0,0
0,1601,33.3,33,26.450000000000045,36.05000000000001,9.599999999999966,1,5582.968775999999,0,1098.8999999999999,1,0,0
1,1399,54.8,3,26.75,36.25,9.5,1,8028.379743999999,0,164.39999999999998,1,0,0
0,1434,45.9,108,25.850000000000023,35.450000000000045,9.600000000000023,1,6892.733232,0,4957.2,1,0,0
1,1376,46.7,49,26.150000000000034,35.950000000000045,9.800000000000011,1,6729.223424,0,2288.3,1,0,0
1,1490,38.6,127,25.650000000000034,36.650000000000034,11.0,1,6022.86608,0,4902.2,1,0,0
0,1627,31.5,64,25.05000000000001,34.650000000000034,9.600000000000023,1,5366.952359999999,0,2016.0,1,0,0
0,1543,39.6,60,27.450000000000045,37.55000000000001,10.099999999999966,1,6398.685216,0,2376.0,1,0,0
0,1638,33.8,196,28.450000000000045,37.55000000000001,9.099999999999966,1,5797.7599679999985,0,6624.799999999999,1,0,0
0,1579,36.9,133,28.25,37.25,9.0,1,6101.521272,0,4907.7,1,0,0
1,1466,39.7,34,24.450000000000045,35.35000000000002,10.899999999999977,1,6094.7249440000005,0,1349.8000000000002,1,0,0
1,1622,35.0,123,24.25,36.150000000000034,11.900000000000034,1,5944.9544,0,4305.0,1,0,0
0,1798,29.6,81,25.25,35.950000000000045,10.700000000000045,1,5573.282176,0,2397.6,1,0,0
1,1591,29.4,192,29.350000000000023,38.85000000000002,9.5,1,4898.319888,0,5644.799999999999,1,0,0
0,1590,33.6,5,26.850000000000023,38.25,11.399999999999977,1,5594.56128,0,168.0,1,0,0
0,1287,54.8,49,22.450000000000045,33.05000000000001,10.599999999999966,1,7385.650272,0,2685.2,1,0,0
0,1505,38.8,30,26.150000000000034,37.35000000000002,11.199999999999989,1,6115.019679999999,0,1164.0,1,0,0
2,1777,27.5,151,27.05000000000001,37.85000000000002,10.800000000000011,1,5117.4046,0,4152.5,1,0,0
0,2010,20.0,55,26.850000000000023,36.25,9.399999999999977,1,4209.744,0,1100.0,1,0,0
0,1698,30.8,48,23.650000000000034,34.75,11.099999999999966,1,5476.688448,0,1478.4,1,0,0
0,1291,56.4,188,26.650000000000034,36.150000000000034,9.5,1,7624.914527999998,0,10603.199999999999,1,0,0
0,1617,37.9,207,29.650000000000034,37.450000000000045,7.800000000000011,0,6417.691895999999,0,7845.299999999999,1,0,0
1,1421,46.2,26,28.75,37.75,9.0,1,6874.888944,0,1201.2,1,0,0
0,1310,59.7,40,25.450000000000045,35.25,9.799999999999955,1,8189.83704,0,2388.0,1,0,0
1,1470,46.5,101,28.25,37.55000000000001,9.300000000000011,1,7158.1356,0,4696.5,1,0,0
1,1332,60.2,147,25.05000000000001,36.05000000000001,11.0,1,8397.119808,0,8849.4,1,0,0
1,1582,35.9,180,24.25,35.950000000000045,11.700000000000045,1,5947.446735999999,0,6462.0,1,0,0
2,1335,49.0,62,27.55000000000001,39.05000000000001,11.5,1,6850.2588,0,3038.0,1,0,0
0,1422,40.4,140,26.55000000000001,36.05000000000001,9.5,1,6016.038335999999,0,5656.0,1,0,0
1,1541,36.9,12,25.450000000000045,36.85000000000002,11.399999999999977,1,5954.682887999999,0,442.79999999999995,1,0,0
1,1437,48.3,110,30.75,39.950000000000045,9.200000000000045,1,7268.311511999999,0,5313.0,1,0,0
2,1431,42.0,109,24.150000000000034,35.450000000000045,11.300000000000011,1,6293.88144,0,4578.0,1,0,0
1,1302,53.4,58,29.05000000000001,37.75,8.699999999999989,1,7280.846495999999,0,3097.2,1,0,0
1,1573,35.1,9,24.55000000000001,35.75,11.199999999999989,1,5781.832056,0,315.90000000000003,1,0,0
0,1780,27.9,35,25.05000000000001,35.55000000000001,10.5,1,5200.60464,0,976.5,1,0,0
0,1408,38.4,144,26.75,37.25,10.5,1,5661.917183999999,0,5529.599999999999,1,0,0
2,1306,54.5,50,25.650000000000034,36.05000000000001,10.399999999999977,1,7453.6554399999995,0,2725.0,1,0,0
1,1604,32.8,85,24.25,35.450000000000045,11.200000000000045,1,5509.444863999999,0,2787.9999999999995,1,0,0
