,Tweet,Timestamp
152,"RT @code_sick: ""Lucknow Chlo""
AKTU is about to conduct  offline  exam  in""#Omicron""""#OmicronVariant""
With ""400000  Student""
@AKTU_Lucknow
@…",2021-12-23 13:10:25+00:00
153,"While some countries are suggesting a fourth dose of covid vaccines, most African nations haven't yet given suffici… https://t.co/mCH9hfk2LP",2021-12-23 13:10:24+00:00
154,"RT @BreannaFuss: ICYMI: @TaylorPopielarz's 1-on-1 with CDC director Dr. Rochelle Walensky on #omicron, the holidays and boosters: 
https://…",2021-12-23 13:10:24+00:00
155,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:10:22+00:00
156,RT @DrEricDing: NEW—scientists at Walter Reed Army Institute of Research will soon announce that they have developed a vaccine that protect…,2021-12-23 13:10:22+00:00
157,"RT @marketanci: #quran_thedivinebook
Surah Fatihah or L'Opening English Translation 
#allopapanoel
#AEWDynamite
#HalaMadrid
#Hawkeye
#Jeudi…",2021-12-23 13:10:22+00:00
158,"RT @Cartabellotta: #GIMBE invita il Governo a considerare le seguenti proposte per contenere la quarta ondata

#Omicron 
#VarianteOmicron h…",2021-12-23 13:10:22+00:00
159,"RT @picardonhealth: #Omicron has made this a dispiriting time, but there's a lot to be hopeful about on the pandemic front. At 8:37 (all ti…",2021-12-23 13:10:22+00:00
160,"Mauricio Valencia, médico salubrista, sobre los casos detectados de #Omicron en #Ecuador: se puede evitar que los c… https://t.co/DdNI59XSUf",2021-12-23 13:10:21+00:00
161,RT @astroman78: #Covid_19 en #SOSPRISIONES #Omicron #OmicronVariant @nacho_abad @lazaroelmundo @ajsalvador70 @Alfonso_Egea @raquelduva @car…,2021-12-23 13:10:20+00:00
162,"RT @farid__jalali: 🇩🇰 Real-world Vaccine Effectiveness #omicron
🔗https://t.co/dhMZnzFfpU

5767 #omicron cases
Median age 28

Pfizer VE ➡️55…",2021-12-23 13:10:20+00:00
163,"ओमिक्रॉन के बढ़ते मामले के चलते राज्य सरकारें भी काफी सक्रिय हो गई हैं।

 लेकिन क्या सिर्फ गाइडलाइन जारी करने से ओ… https://t.co/O4h2I7y2PG",2021-12-23 13:10:19+00:00
164,"RT @_Bilderberg_: Elle est EXCEPTIONNELLE ! Vraiment à diffuser..

#Omicron #UnionSacree #COVID19France #COVID19 https://t.co/MD1TdY42yj",2021-12-23 13:10:19+00:00
165,"RT @MarteauOlivier: Record absolu d'infections hier en France, en Angleterre et dans tous les pays ultra-vaccinés.
➡️ Explication du Financ…",2021-12-23 13:10:18+00:00
166,"RT @MFerandou: @EmmanuelMacron l'Apocalypse #Omicron ne sera pas , fini la dictature de la peur !",2021-12-23 13:10:17+00:00
167,"RT @ginesacapulco: #FelizJueves 🌐

🇨🇿 #Chile: la ultraderecha neoliberal ya no asusta 
https://t.co/OXvDOSH9y0 #Omicron vía @ginesacapulco",2021-12-23 13:10:17+00:00
168,"Dec 23 2021 #COVID19/#Omicron sit unchanged. There is NOBODY in ICU in any of Ottawa's many hospitals. 

There are… https://t.co/Ph9F22CELc",2021-12-23 13:10:16+00:00
169,RT @DrEricDing: ⚠️“MILDER” will not save us from overwhelmed hospitals. NYC #COVID19 🏥admissions up ⬆️4x in a month. ➡️Even if it’s 50% mil…,2021-12-23 13:10:15+00:00
170,"RT @code_sick: ""Lucknow Chlo""
AKTU is about to conduct  offline  exam  in""#Omicron""""#OmicronVariant""
With ""400000  Student""
@AKTU_Lucknow
@…",2021-12-23 13:10:12+00:00
171,"RT @iTrip3263_: ""Experts recommend the use of surgical masks to prevent the spread of the Omicron variant"" 
#Omicron  #COVID https://t.co/3…",2021-12-23 13:10:12+00:00
172,@blckbxnews @WHO @hugodejonge @MinPres @rivm @GGDGHORNL https://t.co/SBrmZsGWMq #Omicron https://t.co/zCnWU23EYG,2021-12-23 13:10:11+00:00
173,"RT @RobertTyreBute: Donald MacLeod allowed to make ""scaremongering"" allegations &amp; slates the ScotGov with reference to studies on severity…",2021-12-23 13:10:09+00:00
174,Con #Omicron conseguiremos mundialmente la tan ansiada inmunidad de rebaño! Si dicen que se contagia a la velocidad… https://t.co/PHYbhoEM1J,2021-12-23 13:10:09+00:00
175,"RT @RobertoMadrazo_: La variante #Omicron  es contagiosa aun entre quienes se encuentran vacunados. 

El gobierno de México es el responsab…",2021-12-23 13:10:09+00:00
176,"वो पहले बड़ी चुनावी रैली करता है

फिर वो शाम को #कोरोना रोकने के लिए मीटिंग करता है,

और राज्यों को #कोरोना पर जरू… https://t.co/1hXUwU9Aby",2021-12-23 13:10:07+00:00
177,"RT @evanblecher: As a South African following #omicron data &amp; research from SA very closely, it’s becoming apparent that the world is simul…",2021-12-23 13:10:06+00:00
178,RT @Laurie_Garrett: When I look thru responses to my #COVID19 tweets &amp; RTs lately I'm mostly very impressed by the levels of thoughtfulness…,2021-12-23 13:10:05+00:00
179,"RT @xpresstn: 🔊 33 more people tested positive for #Omicronvariant, taking total cases of #Omicron in TN to 34

🔊 FIR against #Maridhas qua…",2021-12-23 13:10:05+00:00
180,"RT @timesofindia: The total number of #Omicron cases in India rises to 236, of which 104 have recovered: Ministry of Health and Family Welf…",2021-12-23 13:10:05+00:00
181,"RT @marketanci: #quran_thedivinebook
Surah Fatihah or L'Opening English Translation 
#allopapanoel
#AEWDynamite
#HalaMadrid
#Hawkeye
#Jeudi…",2021-12-23 13:10:04+00:00
182,"RT @LMaledetta: O ci ribelliamo TUTTI 🌿
O ci schiavizzeranno TUTTTI ❌
Non c'è un'altra via d'uscita. 
#Draghi #CABINADIREGIA #Omicron #Cris…",2021-12-23 13:10:04+00:00
183,"RT @mla_sudhakar: 12 new cases of Omicron have been confirmed in Karnataka today taking the tally to 31:

1.20 yr female, Bengaluru
2.56 yr…",2021-12-23 13:10:03+00:00
184,"અમદાવાદ
AMCએ રસીનો બીજો ડોઝ લેનારને આપી આઈફોનની ભેટ
1 ડિસે.થી 7 ડિસે. સુધી 75 હજાર લોકોએ બીજો ડોઝ લીધો 
બહેરામપુરા… https://t.co/wjJGClguKL",2021-12-23 13:10:03+00:00
185,"RT @pokrath: สรุป #omicron #โควิด19 ข้อมูลถึง 23/12/2021
1. แพร่เร็วกว่าเดลตา 2-3 เท่า
2. ติดได้ในคนที่มีภูมิแล้ว (เคยติดเชื้อแล้ว หรือฉีด…",2021-12-23 13:10:02+00:00
186,"RT @IndiaToday: Election rallies are full on amid rising #Omicron cases in the country, thousands of people attend rallies without mask 

#…",2021-12-23 13:10:02+00:00
187,Fresh COVID SOPs issued to states ahead of #Christmas and #NewYear celebs. PM Modi to chair a crucial review meet s… https://t.co/7SEGWExxqa,2021-12-23 13:10:02+00:00
188,"RT @Scuttlefred1: En tout cas, ça fait bientôt 5 ans que la France est submergée par le variant au Macron..
.. et il nous tarde de nous en…",2021-12-23 13:10:01+00:00
189,"Could a real-time approach to research help tackle #Omicron? Yes, say experts. Article by some of our… https://t.co/v3T3ecr4Es",2021-12-23 13:10:00+00:00
190,"Le lien des cas de maladies avec le variant Omicron relève du ""spéculatif"", car Lufthansa n'est pas informé du type… https://t.co/mD0ycgIoCQ",2021-12-23 13:10:00+00:00
191,Internacional | #AstraZeneca afirma que estudo clínico aponta eficácia da terceira dose de sua vacina contra a… https://t.co/7jlkjFNTJy,2021-12-23 13:10:00+00:00
192,"#ParaLeer| Ante #Omicron, Gobierno de #Puebla pide no descuidar medidas sanitarias
#pandemia #COVID19… https://t.co/1Raa31lQZd",2021-12-23 13:10:00+00:00
193,"'Can handle 1 lakh cases per day, strengthening home isolation module': @ArvindKejriwal as Omicron scare looms larg… https://t.co/EZ6l6prbfh",2021-12-23 13:10:00+00:00
194,"Kieran Moore is a great #bullshiter. 

Does this guy really have a medical licence? #Covid19 #Omicron 

How can any… https://t.co/a17OjqNL5S",2021-12-23 13:09:59+00:00
195,"@MailOnline #Omicron is a benign mutation, give the vulnerable the option to vaccinate and then its time to stop tr… https://t.co/8Bgmc4z5tu",2021-12-23 13:09:58+00:00
196,"RT @prieto_alhambra: Tres estudios sobre la severidad de #omicron ayer, en un solo dia 🧐. Un resumen despues de leerlos con detalle 🧵TL;DR:…",2021-12-23 13:09:57+00:00
197,LIVE | #AstraZeneca zegt dat #booster van #coronavaccin werkt tegen #omicron https://t.co/dx5UWLDr0F,2021-12-23 13:09:57+00:00
198,RT @framboazz: #Covid #Omicron,2021-12-23 13:09:57+00:00
199,"RT @publictvnews: ದೆಹಲಿಯಲ್ಲಿ ಬಾರ್, ರೆಸ್ಟೋರೆಂಟ್‌ಗಳಲ್ಲಿ ಶೇ.50 ರಷ್ಟು ಭರ್ತಿಗೆ ಮಾತ್ರ ಅವಕಾಶ  https://t.co/awjehy9mdt

#Omicron #Delhi #Corona #Co…",2021-12-23 13:09:57+00:00
200,"RT @CanellesMatilde: Actualización sobre #Omicron con datos de Sudáfrica, Reino Unido y experimentales de Hong Kong. Voy a intentar resumir…",2021-12-23 13:09:57+00:00
201,Ada pongaiya...#Omicron #telmicron https://t.co/KRRphNVLpp,2021-12-23 13:09:57+00:00
202,"RT @sputnikvaccine: Sputnik Light booster is the fastest, strongest and longest protection against #Omicron

Video Credit: @JohnsHopkinsSPH…",2021-12-23 13:09:56+00:00
203,"RT @davidrliu: An excellent review of current knowledge about #Omicron, #COVID, how to protect yourself &amp; others, and where our defenses ne…",2021-12-23 13:09:56+00:00
204,"RT @Adnkronos: Variante #Omicron, ""#terzadose AstraZeneca alza anticorpi"". https://t.co/lYQOFDbFpT",2021-12-23 13:09:56+00:00
205,"Institut robert koch (agence allemande de contrôle et de prévention des maladies) RKI : premier décès, souche omicr… https://t.co/ErC9v145ob",2021-12-23 13:09:55+00:00
206,"RT @vikkypaedia: Interesting #Facts abt #Omicron 
✅It is likely t **Fastest spreading #disease known**
✅Conservatively, Rt =5
✅what about m…",2021-12-23 13:09:54+00:00
207,"RT @VijaysMusings: This is #SocialDistancing in #Delhi .. 
Both #ArvindKejriwal and #ModiDisasterForIndia are excellent Corona Advisors ..P…",2021-12-23 13:09:53+00:00
208,"RT @marketanci: #quran_thedivinebook
Surah Fatihah or L'Opening English Translation 
#allopapanoel
#AEWDynamite
#HalaMadrid
#Hawkeye
#Jeudi…",2021-12-23 13:09:52+00:00
209,"RT @MarteauOlivier: Record absolu d'infections hier en France, en Angleterre et dans tous les pays ultra-vaccinés.
➡️ Explication du Financ…",2021-12-23 13:09:49+00:00
210,"RT @MarketNewsLK: Sri Lanka has now administered over 3 million Covid-19 booster vaccine doses as of yesterday, 22nd Dec

#SriLanka #lka #C…",2021-12-23 13:09:49+00:00
211,"RT @MichiganPodcast: British data similar to Denmark’s, with high amounts of #Omicron positivity among 2 and 3 dose people. College footbal…",2021-12-23 13:09:49+00:00
212,"RT @omarbula: Aquellos que entienden que todo lo que está ocurriendo es parte de un proceso irreversible, saben que esto nunca va a acabar.…",2021-12-23 13:09:49+00:00
213,A three-dose course of #AstraZeneca's (AZN.L) COVID-19 vaccine is effective against the rapidly-spreading #Omicron… https://t.co/O7qJPfq3gb,2021-12-23 13:09:47+00:00
214,RT @xenothera: 1/2🔬Une étude de l'@institutpasteur montre notamment la résistance d'#Omicron aux #anticorps #monoclonaux. Revenons sur les…,2021-12-23 13:09:47+00:00
215,"RT @tmprowell: Although airlines have world-class filtration systems, when the plane is sitting on the runway--which can be awhile--exhaled…",2021-12-23 13:09:47+00:00
216,"RT @teozka: Van saliendo resultados sobre severidad de las olas de #Omicron, y todos sugieren que la infección por esta variante en poblaci…",2021-12-23 13:09:47+00:00
217,"RT @org_scp: Remember that first #Omicron death?

You've been had. Again. Many of us called this out as soon as it was aired. Certifiable #…",2021-12-23 13:09:45+00:00
218,"RT @IHME_UW: ‼️BREAKING: According to our updated #COVID19 model, we project 3 billion infections over the next three months globally, #Omi…",2021-12-23 13:09:43+00:00
219,"RT @AamAadmiParty: .@ArvindKejriwal govt prepared to fight #Omicron :

▪️Built a capacity for 3 LAKH TESTS/DAY
▪️Prepared to deal with 1 LA…",2021-12-23 13:09:43+00:00
220,"RT @BioCubaFarma: La industria biofarmacéutica cubana entregará al @MINSAPCuba, poco más de 6 millones de dosis (entre las vacunas #Abdala…",2021-12-23 13:09:43+00:00
221,"RT @org_scp: Remember that first #Omicron death?

You've been had. Again. Many of us called this out as soon as it was aired. Certifiable #…",2021-12-23 13:09:42+00:00
222,RT @AamAadmiParty: CM @ArvindKejriwal's Press Conference after personally reviewing Delhi's preparedness to fight the challenge of #Omicron…,2021-12-23 13:09:40+00:00
223,Siam passati da meno di una ventina di casi #omicron censiti al 28% stimato ad craparam 🤣,2021-12-23 13:09:38+00:00
224,"Ich würde mir wünschen, dass alle LehrerInnen nach den Ferien streiken könnten und würden. #Omicron #Schulschliessungen",2021-12-23 13:09:35+00:00
225,Three doses of Sinovac's CoronaVac #COVID19 vaccine do not produce adequate levels of antibodies to fight the… https://t.co/kBxaDNT4xb,2021-12-23 13:09:34+00:00
226,"RT @palkisu: Pharma profits surge with #Omicron.They don’t want the pandemic to end. Pfizer &amp; Moderna insist on secret contracts,dictate te…",2021-12-23 13:09:34+00:00
227,"RT @DrPacoMoreno1: Mi opinión en @Reforma 
La salud dejó de ser prioridad para la autoridad, esta en nosotros cuidarnos.
#COVID19mx 
#UsaCu…",2021-12-23 13:09:32+00:00
228,"RT @palkisu: #Omicron surge = vaccine profits
Pfizer &amp; Moderna investors are said to have made ""$10 billion"" since the new variant was iden…",2021-12-23 13:09:31+00:00
229,"RT @oscaratienza: Las fiestas aislado o en familia, esa es la cuestión.
Para pasar las fiestas con tu familia no pases las previas con desc…",2021-12-23 13:09:31+00:00
230,"RT @ellymelly: We are hearing three pieces of information simultaneously and not questioning it:

1. #Omicron is basically immune to curren…",2021-12-23 13:09:30+00:00
231,"It's great to see Kenya's @MOH_Kenya taking the #COVID19 vaccination process to the streets of Nairobi KENYA. 
Many… https://t.co/WvFe64hYhv",2021-12-23 13:09:27+00:00
232,"RT @teleSURtv: El Ministerio de Salud de la Federación #Rusa🇷🇺 registró un nuevo fármaco contra la pandemia de la #Covid19, en esta ocasión…",2021-12-23 13:09:26+00:00
233,"RT @lereveildatlas: 🔴 Attention face à la recrudescence du variant #Omicron et de la nouvelle vague de #COVID, il est recommandé de se lave…",2021-12-23 13:09:25+00:00
234,"Election rallies are full on amid rising #Omicron cases in the country, thousands of people attend rallies without… https://t.co/p6GHeFkKbK",2021-12-23 13:09:23+00:00
235,"RT @mindingottawa: Lib MP is shamed for taking sun holiday in breach of feds' #Omicron travel advisory: ""I was profoundly disappointed"" htt…",2021-12-23 13:09:23+00:00
236,Thread on #Omicron https://t.co/gpMGaLhcfA,2021-12-23 13:09:19+00:00
237,"RT @Mediavenir: 🇫🇷 FLASH - Le Conseil scientifique s’attend ""à des centaines de milliers de cas par jour"" en #France en janvier. (BFMTV) #C…",2021-12-23 13:09:18+00:00
238,Si arriva rilassatisssssimi al Natale èh #Omicron #Natale2021,2021-12-23 13:09:18+00:00
239,"#Omicron has made this a dispiriting time, but there's a lot to be hopeful about on the pandemic front. At 8:37 (al… https://t.co/mgE6q2Ix8z",2021-12-23 13:09:17+00:00
240,"Friendly reminder: using antigen tests every 2-3 days works 98%, just as good as a PCR test.

#COVID19 #Omicron… https://t.co/OQLM1Oh2c4",2021-12-23 13:09:17+00:00
