Weather,Temperature,Attendance
Snowy,17.07939387952365,Absent
Snowy,39.97626290383829,Absent
Rainy,14.954470266532045,Present
Snowy,22.800784997871993,Absent
Rainy,22.846641526356933,Absent
Snowy,5.267661195084276,Present
Cloudy,12.34902831969501,Absent
Sunny,0.13339725217865706,Present
Cloudy,22.745036203204034,Present
Rainy,21.866807604628875,Absent
Rainy,27.437629614008845,Absent
Rainy,12.748112979118362,Absent
Rainy,9.404744258690137,Absent
Cloudy,16.78037325117117,Absent
Sunny,24.13255971047498,Present
Rainy,9.170058703579407,Absent
Cloudy,23.818486737966953,Absent
Snowy,24.90253085634071,Absent
Rainy,28.20316498146901,Absent
Snowy,16.425343313143003,Absent
Rainy,20.871377499533253,Absent
Rainy,32.28501896123784,Absent
Cloudy,13.000314798806562,Present
Sunny,19.61756377193407,Present
Cloudy,40.06026400176992,Present
Cloudy,23.040466665196554,Present
Snowy,29.432737373252607,Present
Cloudy,23.00478371925449,Present
Cloudy,30.069338249190906,Present
Cloudy,24.84680287951626,Present
Sunny,17.805801842378386,Present
Snowy,17.597156171373886,Absent
Rainy,17.715803837008707,Present
Rainy,26.57788380473481,Present
Snowy,20.243720976057524,Absent
Snowy,19.8326171165255,Absent
Cloudy,20.804451752852117,Present
Snowy,22.74499078729317,Absent
Cloudy,35.63247622239821,Present
Cloudy,10.734203021920631,Present
Rainy,30.785712860973494,Absent
Snowy,15.737796873741111,Absent
Rainy,16.649481682022657,Absent
Snowy,18.517074286834458,Absent
Rainy,6.4541538140188734,Absent
Cloudy,13.651556726571894,Absent
Cloudy,18.64127933062471,Present
Rainy,14.032291789605184,Absent
Cloudy,32.97081619925234,Present
Sunny,11.758527311945478,Present
Rainy,18.327474303967694,Absent
Rainy,13.959669143603003,Absent
Snowy,32.51292332800006,Absent
Cloudy,6.57133380841101,Absent
Sunny,24.152507926479657,Present
Snowy,31.968697438628595,Present
Rainy,34.07703829083029,Absent
Sunny,21.768872614585668,Present
Sunny,37.283319117656546,Present
Cloudy,10.483164460932162,Absent
Rainy,14.484233124041081,Present
Snowy,14.608805651388645,Present
Sunny,22.57271359498811,Present
Rainy,-1.1393194867574294,Absent
Cloudy,29.485329221824557,Present
Rainy,32.31276086539329,Present
Cloudy,17.118134683781076,Absent
Rainy,32.5819693699398,Absent
Snowy,25.737561983770505,Absent
Rainy,10.231253590079207,Absent
Snowy,13.08970476076378,Absent
Cloudy,14.927085514506128,Present
Sunny,23.287530761382754,Present
Sunny,29.405872633227585,Present
Snowy,26.72007013825133,Present
Rainy,13.797244167676444,Absent
Rainy,21.12849633297279,Present
Rainy,13.86796187368947,Present
Sunny,35.82270683515847,Present
Cloudy,16.15561904065736,Present
Cloudy,19.32625001414671,Present
Cloudy,17.165899908453426,Absent
Sunny,8.004820523624366,Present
Cloudy,19.20965322589406,Present
Snowy,28.218730066993302,Present
Snowy,18.292497281117164,Present
Sunny,3.48969272693299,Present
Rainy,17.91374336505629,Absent
Cloudy,12.890529305656148,Absent
Cloudy,20.523468538192425,Present
Snowy,29.65359668969122,Absent
Sunny,12.997915211174504,Present
Rainy,18.44492455079689,Absent
Cloudy,20.463614166872837,Present
Sunny,5.723245879644992,Absent
Sunny,23.52933820257633,Present
Cloudy,17.058413759462695,Absent
Rainy,10.436880029078585,Absent
Cloudy,6.5422673283787915,Absent
Sunny,19.57501890206436,Present
Snowy,28.205020637264592,Absent
Snowy,24.90995172696374,Absent
Sunny,8.21957676783108,Present
Sunny,16.589207904639906,Present
Rainy,24.58680126042911,Absent
Sunny,31.92808645062071,Present
Rainy,35.07615526649368,Present
Sunny,22.159299177751087,Present
Rainy,30.76200323537642,Absent
Cloudy,6.006440292151677,Absent
Snowy,25.086227359478507,Absent
Rainy,35.9242570733472,Present
Snowy,19.58557318589006,Absent
Cloudy,33.7594157925805,Present
Rainy,33.55604128529218,Absent
Cloudy,26.253251786254552,Present
Rainy,36.75501756501933,Absent
Snowy,17.098038689627945,Absent
Cloudy,17.710045849105956,Present
Sunny,35.24646430799617,Present
Cloudy,23.89194840661617,Present
Rainy,7.570556945136197,Absent
Snowy,20.27098976459316,Absent
Sunny,49.799761717586534,Present
Sunny,-3.6880345263315633,Present
Cloudy,33.22194158200803,Present
Cloudy,14.913247481161283,Present
Sunny,25.28438765316119,Present
Cloudy,28.25216722330436,Present
Snowy,6.515683989467295,Absent
Sunny,4.418758564977521,Present
Sunny,11.301345241018264,Present
Cloudy,19.021616671027083,Absent
Cloudy,3.1749885140693017,Present
Rainy,26.56259558520388,Absent
Cloudy,25.92231683628804,Absent
Sunny,22.98335085254344,Present
Sunny,22.24784659670559,Absent
Rainy,6.811220904935931,Present
Rainy,16.840955641733537,Present
Sunny,20.416775148921012,Present
Rainy,27.735174003714018,Absent
Sunny,21.30981705570662,Absent
Cloudy,36.67159218460354,Absent
Sunny,26.244473192504323,Present
Rainy,20.545613847049935,Present
Cloudy,24.52399418103696,Absent
Sunny,36.14796379086026,Present
Sunny,8.731591446314662,Present
Rainy,16.399158814290264,Present
Rainy,16.503089755560396,Absent
Snowy,13.292414837354224,Absent
Sunny,10.434199911853737,Present
Cloudy,25.979392060011154,Present
Rainy,15.432256061871238,Absent
Cloudy,26.110959458849138,Absent
Snowy,15.395462839415828,Absent
Rainy,7.379807895235594,Present
Cloudy,31.98047274638241,Present
Sunny,37.98412081927316,Absent
Cloudy,22.246788552735833,Absent
Sunny,25.23085325637193,Present
Cloudy,37.3676704390158,Present
Sunny,25.086534882628996,Absent
Sunny,31.650388462800144,Present
Cloudy,27.131203165326028,Absent
Rainy,33.199769038758106,Absent
Sunny,23.111094173047892,Present
Snowy,22.98932379542111,Present
Cloudy,26.08672699339987,Absent
Snowy,6.5045364412346185,Absent
Sunny,11.266836612493861,Present
Sunny,33.61041845894195,Present
Cloudy,34.20654760897241,Absent
Snowy,24.303741635948363,Absent
Sunny,10.480083227467741,Present
Snowy,32.02767860614273,Present
Rainy,20.799262650163207,Present
Cloudy,8.297388479539539,Absent
Sunny,26.195428242526873,Present
Cloudy,28.924890045566713,Present
Snowy,28.761147661252163,Absent
Cloudy,16.904190878195454,Present
Snowy,14.80395760898159,Absent
Snowy,6.931283571963069,Present
Rainy,35.19598853187189,Absent
Cloudy,22.12861387156908,Absent
Snowy,35.66497880888604,Absent
Cloudy,17.410945990772586,Present
Cloudy,37.11488987899949,Absent
Cloudy,1.7918380087466161,Present
Cloudy,21.634945168480233,Present
Sunny,11.868829771668386,Present
Snowy,13.946454203645885,Absent
Cloudy,6.724761952165828,Present
Sunny,13.558283851685394,Present
Sunny,39.08883435205209,Present
Rainy,14.364546902984024,Present
Rainy,30.824725539802532,Present
Cloudy,0.4808917169961262,Present
Rainy,44.41216159316529,Present
Sunny,19.827149141327148,Present
Snowy,29.122820275716165,Present
Cloudy,32.39658497372331,Present
Rainy,14.26632599432807,Absent
Snowy,24.248894868688367,Absent
Sunny,17.287399847680756,Present
Rainy,13.164324551081606,Absent
Cloudy,4.625623900964776,Present
Rainy,18.986255720579525,Absent
Cloudy,27.46665717418017,Present
Cloudy,29.2918181016734,Absent
Rainy,22.294180076422844,Present
Cloudy,24.14405876716974,Present
Cloudy,23.097238249312984,Present
Cloudy,12.625438061235519,Absent
Snowy,4.630801167767576,Absent
Cloudy,14.377451708349506,Absent
Rainy,4.004888766974322,Absent
Cloudy,28.243899303441133,Present
Cloudy,44.914862021976575,Absent
Cloudy,30.118551635303575,Present
Snowy,17.187620605670883,Absent
Cloudy,20.167065076028845,Absent
Sunny,31.53919669146144,Absent
Rainy,13.99084963583283,Present
Rainy,21.329372671024025,Absent
Snowy,-1.6997442733658943,Absent
Sunny,8.834411235048956,Absent
Rainy,14.306319943437089,Absent
Sunny,26.362667001065184,Present
Rainy,12.323507703579994,Absent
Snowy,26.184794833285856,Absent
Rainy,21.831612201556855,Absent
Snowy,38.59351272994246,Absent
Snowy,9.244853650754731,Absent
Cloudy,-0.19219710844586402,Absent
Sunny,-4.374644577658593,Present
Snowy,18.514364901142105,Present
Sunny,31.511514616109856,Absent
Rainy,21.853233833983857,Absent
Sunny,26.584609261717482,Present
Cloudy,19.504638981048263,Present
Rainy,22.373988495223973,Present
Rainy,4.884196768584603,Absent
Cloudy,39.32370332664095,Absent
Sunny,24.824220340218538,Present
Sunny,6.842169510155616,Present
Rainy,0.3638493733646726,Present
Rainy,25.330681838435552,Present
Cloudy,18.906767830204842,Present
Sunny,17.168165805458322,Present
Sunny,34.33743845409385,Present
Sunny,14.313827596504664,Present
Cloudy,11.501535369867833,Absent
Cloudy,27.24446496771064,Present
Rainy,26.05898347976246,Absent
Snowy,7.097415191074745,Absent
Snowy,27.894331064668144,Present
Rainy,39.60913744314467,Absent
Rainy,16.64460191055938,Absent
Snowy,13.923878146622236,Absent
Rainy,12.727581189621588,Present
Snowy,28.51408671172379,Absent
Sunny,28.884165801847693,Present
Sunny,8.886766885882638,Present
Sunny,31.37844365051557,Absent
Sunny,32.75549279410529,Present
Cloudy,22.945994117673692,Present
Cloudy,-1.8567952646126074,Present
Sunny,27.923774529948755,Present
Rainy,3.749585771684089,Present
Sunny,27.398307178481247,Present
Rainy,30.142691076521754,Absent
Cloudy,29.582081002792165,Present
Snowy,-6.153709257601317,Absent
Cloudy,12.718691722466788,Absent
Snowy,27.4249846718999,Absent
Rainy,19.17856039883535,Absent
Sunny,4.750981270356913,Present
Snowy,15.618209485153201,Absent
Snowy,19.94608341130151,Absent
Sunny,2.879151379615923,Present
Rainy,37.05586302486809,Absent
Sunny,28.111898627624782,Present
Sunny,21.49360912352936,Present
Cloudy,12.645443184891638,Present
Rainy,16.87033472666976,Absent
Snowy,13.465837856547358,Absent
Sunny,10.087742630049133,Present
Cloudy,21.489663806985877,Present
Snowy,31.033236008951498,Absent
Sunny,18.099512014185354,Present
Sunny,15.877361193362884,Present
Rainy,21.786201988259364,Present
Sunny,27.81681152976889,Present
Snowy,14.753595974344826,Present
Snowy,6.189033020919277,Absent
Cloudy,29.454761835401772,Absent
Sunny,6.383089200542569,Present
Snowy,25.349876314532654,Absent
Rainy,19.040407025921375,Absent
Snowy,11.035931164079528,Present
Sunny,33.87181435773914,Present
Sunny,29.97393061472102,Present
Rainy,25.76467637389176,Absent
Sunny,24.400008384857237,Present
Sunny,24.754701044818344,Present
Rainy,10.164226642254231,Absent
Snowy,14.3800628816735,Present
Sunny,3.589967805704312,Present
Cloudy,22.92282737042379,Present
Sunny,34.33104891068078,Present
Sunny,16.162886985375028,Present
Rainy,22.3749259232133,Absent
Rainy,14.672448334090106,Absent
Rainy,15.28820157156835,Absent
Rainy,16.599154708165656,Present
Sunny,5.367943359380282,Present
Cloudy,31.385982557075405,Present
Snowy,19.94975170272354,Absent
Cloudy,29.71587697198796,Present
Cloudy,23.023412236776537,Absent
Rainy,11.937642937410924,Absent
Sunny,16.830880520816173,Present
Sunny,4.131347972635677,Present
Sunny,27.886870840885564,Present
Snowy,21.372247742563605,Absent
Cloudy,12.14819474773096,Present
Snowy,4.934297893806768,Absent
Snowy,14.2359016344874,Absent
Cloudy,8.927115779719072,Present
Snowy,21.35282531478163,Absent
Rainy,9.472223839009894,Absent
Cloudy,40.52293424987168,Absent
Cloudy,29.85308919426005,Absent
Cloudy,16.27159882065437,Present
Cloudy,5.137641973273466,Absent
Sunny,18.883386230586233,Present
Snowy,0.4038464476684638,Absent
Snowy,30.60701248405782,Present
Snowy,27.912979476386404,Absent
Cloudy,34.486447445968295,Absent
Snowy,14.433454911348516,Absent
Snowy,28.055643494074832,Absent
Cloudy,33.8404094943516,Absent
Snowy,15.643353037580075,Absent
Cloudy,12.661581677198726,Absent
Cloudy,33.48113189139511,Absent
Cloudy,21.45476426404877,Present
Cloudy,24.252978849090194,Present
Rainy,19.11960178008034,Absent
Snowy,7.515265261119939,Present
Snowy,31.04597221789699,Absent
Rainy,-0.2938592293495006,Absent
Snowy,29.979759184888103,Absent
Sunny,17.207615315184043,Present
Rainy,18.123675484676006,Present
Sunny,14.674592054391242,Present
Rainy,25.268504427164217,Absent
Rainy,24.087450189034442,Absent
Rainy,36.11498491175042,Absent
Snowy,18.159277605857707,Absent
Snowy,18.179388890389173,Present
Sunny,16.46204819208211,Present
Sunny,21.039311057855386,Present
Rainy,15.510194706016756,Absent
Rainy,31.55266384715309,Absent
Sunny,33.70400142230112,Present
Sunny,0.7761388717350464,Present
Rainy,7.11139281306108,Present
Rainy,9.812164665206414,Absent
Rainy,26.616163308269254,Absent
Rainy,11.079614690847336,Absent
Sunny,25.518893919262993,Present
Cloudy,33.71329968250909,Present
Sunny,27.708854393041165,Present
Sunny,9.5518174616073,Present
Cloudy,8.00095536726162,Absent
Cloudy,-6.680613485660693,Present
Snowy,24.900120750404263,Absent
Snowy,7.449610247031071,Present
Sunny,20.42394364808113,Present
Sunny,22.30788186664327,Absent
Cloudy,6.902255929397079,Absent
Cloudy,29.433927361551575,Absent
Snowy,9.640333341230772,Absent
Snowy,14.058440390209904,Present
Cloudy,8.177242915750885,Absent
Sunny,20.49039645790006,Absent
Rainy,13.353563276901284,Present
Cloudy,42.70058792454802,Present
Rainy,13.564059400081133,Present
Rainy,21.863738219504924,Present
Sunny,17.19685241379324,Absent
Sunny,28.866586019299646,Absent
Rainy,20.03909020718403,Absent
Snowy,5.382286766396891,Absent
Sunny,21.98875932529227,Present
Snowy,24.39974918849543,Absent
Cloudy,7.208646941347482,Present
Cloudy,9.572062541517663,Present
Rainy,13.443928927203956,Absent
Rainy,22.57154208500684,Absent
Cloudy,16.431907274519553,Present
Cloudy,-2.5224685845803165,Present
Rainy,12.397244951923218,Absent
Cloudy,31.351559320128892,Absent
Sunny,26.326811102665232,Present
Sunny,26.538631859794602,Present
Snowy,19.439315019830442,Present
Snowy,41.729959197789555,Absent
Rainy,19.3126922306091,Absent
Sunny,17.686806998549798,Absent
Rainy,15.276538189062133,Absent
Snowy,16.01312149428376,Absent
Sunny,27.822806095977846,Present
Sunny,-0.840000592457443,Present
Snowy,8.147818526539194,Absent
Rainy,34.007776454801814,Present
Snowy,12.242364644695083,Absent
Snowy,8.724183858513552,Absent
Cloudy,18.327515877731198,Present
Rainy,12.517014389220032,Absent
Rainy,22.92870729258955,Absent
Cloudy,8.036681651287099,Present
Sunny,34.99101180691328,Present
Snowy,6.8906979321533,Present
Snowy,19.16053414955071,Absent
Rainy,20.558208161224876,Absent
Rainy,22.463919763639627,Absent
Rainy,19.39393437913925,Absent
Sunny,19.942206506103204,Present
Sunny,19.29997634250037,Present
Snowy,33.05683517969612,Absent
Cloudy,18.74601244388193,Absent
Rainy,29.635532049680585,Absent
Cloudy,12.677351718690693,Absent
Snowy,19.975812087238836,Absent
Snowy,18.698296139062336,Present
Cloudy,30.00471019662411,Absent
Rainy,14.133981126813781,Absent
Snowy,13.08277463476161,Absent
Snowy,18.439195856441305,Absent
Rainy,19.787966130654272,Absent
Snowy,-1.023505754805445,Present
Snowy,11.415192110757317,Absent
Cloudy,31.10172032851267,Absent
Sunny,17.454262257529646,Present
Snowy,17.583742680255728,Present
Snowy,25.70245414845254,Present
Cloudy,25.405352920141265,Absent
Sunny,37.39275431878653,Present
Sunny,26.312438027364788,Present
Cloudy,15.597154013984552,Absent
Snowy,20.55036591675639,Absent
Rainy,27.741043288639233,Absent
Cloudy,29.616688942688135,Absent
Cloudy,10.973761421138573,Absent
Sunny,26.697832529878163,Present
Cloudy,37.671315823651625,Present
Rainy,18.265791375754368,Absent
Cloudy,20.11310262362169,Absent
Cloudy,10.745374873552768,Present
Sunny,9.381259839994588,Present
Rainy,20.115344760831693,Present
Rainy,27.8809236735676,Absent
Snowy,17.01257126681223,Present
Sunny,31.056511764082607,Present
Rainy,29.078026106262982,Absent
Rainy,16.338529847479272,Present
Cloudy,27.300938208953664,Present
Snowy,18.706591305480842,Absent
Sunny,20.929499360431578,Present
Rainy,30.738585312631336,Absent
Snowy,44.38683996535974,Absent
Sunny,6.037846335989096,Absent
Cloudy,16.696687806272056,Present
Rainy,31.60260071066471,Absent
Snowy,17.557589031330444,Present
Sunny,15.706376369158079,Present
Rainy,36.67689179248039,Absent
Sunny,19.391635275626655,Present
Cloudy,27.87298069964484,Absent
Cloudy,16.90664099381491,Present
Snowy,4.413623709202636,Absent
Snowy,14.88898650996162,Absent
Rainy,26.837660363672263,Absent
Snowy,21.929822709337003,Absent
Rainy,12.021389009001641,Present
Sunny,40.63871602205732,Present
Rainy,21.17895384498327,Present
Cloudy,10.046399844948674,Present
Cloudy,32.995124117363105,Absent
Snowy,29.1660287209627,Absent
Cloudy,14.400657066296414,Absent
Rainy,26.541744284547736,Absent
Sunny,27.905471336028096,Present
Cloudy,24.6234131467794,Absent
Cloudy,21.29854389672792,Absent
Rainy,2.319220195176669,Absent
Rainy,16.76619393375794,Absent
Rainy,19.470854673535445,Absent
Rainy,14.1663716432106,Absent
Sunny,16.437540495146536,Present
Rainy,27.015071289399195,Present
Snowy,15.012971204273871,Absent
Sunny,3.0382800292970025,Present
Sunny,13.741715185720386,Present
Snowy,14.644162900953273,Absent
Cloudy,18.38108657073558,Absent
Snowy,7.732397032137131,Absent
Cloudy,16.89361886691754,Absent
Rainy,11.231395921402545,Present
Cloudy,27.795471787293415,Absent
Snowy,18.064611677420594,Present
Sunny,25.475685448733287,Absent
Snowy,22.76811925444889,Absent
Rainy,7.154293382816091,Absent
Rainy,19.57640469121614,Present
Rainy,36.698843459646156,Absent
Snowy,3.89149580629676,Absent
Rainy,29.478467543751062,Present
Cloudy,20.98646363287942,Absent
Rainy,4.893358251552964,Absent
Sunny,25.734161903997485,Absent
Rainy,30.03454398011577,Absent
Cloudy,19.390091685915927,Present
Snowy,23.07165134656929,Absent
Sunny,38.22392511295202,Present
Snowy,13.945822519838444,Absent
Cloudy,38.28015341520016,Absent
Snowy,36.4178830863604,Absent
Cloudy,6.747067200687857,Absent
Cloudy,21.2354098942141,Present
Cloudy,20.669323284529302,Present
Rainy,32.934104251485294,Present
Cloudy,31.690789665642704,Present
Rainy,35.10159419755966,Absent
Rainy,3.8067666226646963,Present
Snowy,33.77155713687813,Present
Snowy,25.67916501666908,Absent
Cloudy,1.6132707435712703,Present
Snowy,33.130825900434424,Present
Sunny,8.929078241282642,Present
Snowy,27.72958861599082,Present
Cloudy,14.139181150123338,Present
Snowy,17.941603693355017,Absent
Snowy,24.436039965191487,Present
Cloudy,17.90301608018105,Absent
Rainy,5.478272577542162,Absent
Snowy,23.058028499455844,Absent
Rainy,8.474800203379898,Present
Snowy,25.44355559900337,Absent
Rainy,7.477301824109002,Absent
Snowy,21.39333542361292,Absent
Snowy,23.64207899520196,Absent
Rainy,40.13717346368234,Present
Cloudy,0.6240259058072226,Absent
Snowy,23.161602003964774,Absent
Sunny,7.396637802749499,Present
Snowy,24.786129105603376,Absent
