id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
237,4925,118.2847646,54.53488492,0.887375502,5035,79.18778162,0.8778966132,280.448,0.7868852497,2.168974314,1
238,2656,86.56781638,39.90651744,0.8874076118,2721,58.15259436,0.6956521739,207.697,0.7737087129,2.169265121,1
239,3215,96.03513343,44.11935531,0.888225108,3294,63.98019331,0.8431681091,230.728,0.7589099349,2.176712075,1
240,5188,121.0072161,55.57226815,0.8883083265,5350,81.27463785,0.5614718615,295.728,0.7454610198,2.177474846,1
241,5366,123.1519679,56.4790283,0.888636372,5587,82.65714365,0.6282636694,299.083,0.7538363509,2.180490204,1
242,3735,102.3709892,46.94326548,0.888663325,3821,68.96049376,0.6548036466,242.407,0.7987486857,2.18073856,1
243,6063,131.2915779,60.17811905,0.8887693279,6203,87.86154654,0.789453125,313.372,0.7758487299,2.181716211,1
244,5443,123.6655012,56.66273543,0.8888524443,5545,83.24808011,0.6749751984,291.54,0.8047331639,2.182483784,1
245,4118,107.8182786,49.3411712,0.889141328,4217,72.40994714,0.6937331536,255.689,0.7915386339,2.185158479,1
246,4886,117.4406074,53.63079347,0.8896397027,4985,78.87362307,0.5784986976,281.305,0.7759047733,2.189798059,1
247,5083,120.0834497,54.82157996,0.8897085205,5179,80.44797453,0.5348274411,286.377,0.778849783,2.190441243,1
248,4432,112.3670498,51.29491408,0.8897263533,4550,75.11988859,0.6011937059,270.823,0.7593439315,2.190608013,1
249,5020,119.8737416,54.71854525,0.8897397523,5104,79.94787373,0.5284210526,285.799,0.7723109127,2.190733345,1
250,4035,107.3117282,48.93080224,0.8899957493,4150,71.67650635,0.5846978699,258.503,0.7587910993,2.193132409,1
251,5781,128.2888753,58.47084588,0.8900950875,5954,85.79392641,0.6740904851,316.756,0.7240409563,2.194065664,1
252,4176,109.3482943,49.8376875,0.8900975107,4277,72.91809336,0.5962307253,260.346,0.7742273965,2.194088445,1
253,4555,114.4279914,52.15120679,0.8901049163,4706,76.15514511,0.7766410912,279.606,0.7321587756,2.194158073,1
254,4141,108.7011905,49.45734894,0.8904993939,4236,72.61187888,0.6331804281,260.478,0.7669604996,2.19787742,1
255,5273,122.7478685,55.75784788,0.8908757973,5431,81.93773318,0.6698424797,302.73,0.7230306595,2.201445593,1
256,5371,123.9435304,56.23539815,0.8911453689,5531,82.69564435,0.7341443412,297.114,0.7645726947,2.204012677,1
257,6332,135.2490597,61.31214783,0.8913439171,6528,89.78949157,0.579747299,328.799,0.7360203025,2.205909669,1
258,5595,126.2920083,57.23821435,0.8913980887,5745,84.40245999,0.621045621,303.285,0.7643778475,2.206428166,1
259,4664,115.8597799,52.49343954,0.8914712191,4826,77.06094495,0.7121697969,282.98,0.7319087198,2.207128755,1
260,5762,128.4823393,58.16517707,0.8916580612,5932,85.65282399,0.6598717361,312.678,0.7406081163,2.208922,1
261,4249,110.4531344,49.99383017,0.8917010551,4325,73.55266702,0.8337912088,261.568,0.780418169,2.209335313,1
262,4544,115.4135356,52.22960782,0.8917424935,4763,76.0631349,0.7381416504,282.086,0.7176044474,2.209733911,1
263,4204,111.3236714,50.30696932,0.8920695016,4355,73.16214216,0.5026303204,273.607,0.705696824,2.212887655,1
264,5258,123.1084563,55.62897901,0.8920839593,5429,81.82110685,0.6523573201,297.503,0.7465308283,2.213027428,1
265,3379,99.01478925,44.63155114,0.8926469946,3491,65.5917405,0.6535783366,237.593,0.7521955734,2.218493122,1
266,5580,127.1054624,57.26437529,0.8927630704,5773,84.28924403,0.6698679472,311.868,0.7209454954,2.219625409,1
267,5753,127.9285827,57.61755431,0.8928327147,5889,85.5859048,0.6392222222,310.522,0.7497552037,2.220305672,1
268,5471,125.8384269,56.6555965,0.8929151783,5769,83.46192874,0.5663561077,322.299,0.6618486125,2.221112029,1
269,4881,119.9345923,53.99067461,0.8929440515,5112,78.83325579,0.5082257393,299.044,0.6858805467,2.221394586,1
270,5576,126.6443526,56.98484397,0.8930489047,5689,84.25902742,0.569851814,302.164,0.7674448696,2.222421679,1
271,5349,124.4496928,55.95378028,0.893225157,5464,82.52610693,0.6703007519,298.048,0.7566761371,2.224151651,1
272,4417,113.719943,51.08260448,0.89343297,4601,74.9926601,0.528855364,281.478,0.7005648611,2.226197042,1
273,4802,118.0428891,53.01542506,0.8934714349,4923,78.19268696,0.823670669,279.034,0.7750286732,2.226576302,1
274,5008,120.1405384,53.7163328,0.8944777469,5109,79.85226133,0.8251771297,285.494,0.7721118419,2.236573722,1
275,5350,124.8235842,55.73978445,0.8947594291,5474,82.53382073,0.604519774,294.808,0.7735441695,2.239398401,1
276,5254,123.6906866,55.22951728,0.8947770743,5425,81.78997841,0.6898634454,302.928,0.7194839286,2.239575732,1
277,4460,113.3293145,50.34002156,0.8959314155,4552,75.35680705,0.5641998735,267.759,0.7817296202,2.251276639,1
278,5526,127.5101183,56.60794623,0.8960522233,5626,83.88040131,0.5269883654,302.131,0.7607293431,2.252512709,1
279,3882,106.1158346,47.02590414,0.8964443453,3973,70.30445158,0.8037267081,249.213,0.7854598832,2.256540017,1
280,4954,120.6979911,53.45390584,0.8965842552,5084,79.42058111,0.8271831691,284.145,0.7710558378,2.257982635,1
281,6083,133.6271788,59.12347743,0.8967926863,6219,88.00634154,0.6737926451,317.226,0.75960905,2.260137337,1
282,4999,121.5526062,53.70860038,0.8970865907,5293,79.78047684,0.5951190476,318.791,0.6181315297,2.263187001,1
283,3662,103.894842,45.88286667,0.8971982773,3773,68.28325719,0.7960869565,251.355,0.7283718394,2.264349408,1
284,4812,118.8853189,52.45069063,0.897415056,4957,78.27406141,0.5808788025,283.809,0.7507289363,2.266611124,1
285,4657,117.7277342,51.92222212,0.8974891913,4788,77.00309448,0.5645532792,284.222,0.7244371605,2.267386283,1
286,5250,124.2806183,54.81120375,0.8974934582,5332,81.75883811,0.5423553719,291.454,0.776656761,2.267430923,1
287,5347,125.3970223,55.30187602,0.897500092,5497,82.51067716,0.5652219873,299.788,0.7476383297,2.267500333,1
288,5985,132.7895598,58.55567096,0.8975238458,6140,87.29455123,0.6767299864,316.69,0.7499033931,2.267748924,1
289,4881,119.4916115,52.69032762,0.8975296074,4995,78.83325579,0.6277006173,280.5,0.7795660915,2.267809234,1
290,5667,129.0742991,56.91197897,0.8975443561,5791,84.94379612,0.6429543907,305.872,0.7611734491,2.267963643,1
291,5555,129.0807906,56.88186745,0.8976698026,5787,84.10021207,0.5260416667,321.58,0.6750187953,2.269278355,1
292,6776,141.1236288,62.17534592,0.8977164911,6943,92.8841814,0.5793433653,337.028,0.749637485,2.269768294,1
293,5110,122.2136145,53.73494502,0.898154243,5245,80.66135428,0.7530209254,287.462,0.7770874202,2.274378701,1
294,5117,123.8644522,54.4293035,0.8982786246,5225,80.71658287,0.7806254767,293.548,0.7462202486,2.275694235,1
295,5138,123.991228,54.48500011,0.8982786719,5304,80.88204239,0.5448568399,297.24,0.730784721,2.275694736,1
296,4179,118.5822997,52.06616637,0.8984518837,5019,72.9442805,0.4189473684,448.305,0.2612973889,2.277530842,1
297,4023,109.419762,48.03406538,0.8984924652,4120,71.56984483,0.8409280936,262.097,0.7359287959,2.277961715,1
298,6213,135.1197917,59.31434447,0.898498792,6370,88.94176348,0.5991321119,319.883,0.7630076582,2.278028913,1
299,5680,128.6306201,56.4069029,0.8987221764,5859,85.04117011,0.6413730804,319.702,0.6983409244,2.280405651,1
300,5259,125.1644596,54.67086487,0.8995624146,5435,81.82888711,0.6421245421,298.057,0.7438996992,2.289417954,1
301,5442,126.8097594,55.35515604,0.8996939419,5528,83.2404325,0.7915636364,297.395,0.7732164345,2.290839165,1
302,4196,111.7977586,48.8009917,0.8996987454,4290,73.09249708,0.5379487179,264.64,0.7528949217,2.290891123,1
303,3638,103.7527928,45.26165673,0.8998278363,3723,68.05913211,0.5599507465,242.294,0.7787305979,2.292288889,1
304,5256,124.904374,54.45602198,0.8999555281,5353,81.80554411,0.5918918919,292.906,0.7698545564,2.293674225,1
305,5374,126.4776571,55.08589466,0.9001700819,5526,82.71873617,0.5379379379,300.022,0.7502419125,2.29600804,1
306,6136,134.4606566,58.54608192,0.9002302244,6341,88.38890115,0.5629357798,346.308,0.6429395864,2.296663622,1
307,5228,124.5148772,54.21520552,0.9002315553,5366,81.58735404,0.7142076503,295.253,0.7536276166,2.296678136,1
308,6083,134.8275164,58.57195048,0.9007097747,6201,88.00634154,0.5361360832,317.671,0.757482389,2.301912694,1
309,5124,124.9396755,54.2487085,0.9008168767,5391,80.7717737,0.5382352941,308.355,0.6772000714,2.303090322,1
310,4337,113.7689435,49.39653936,0.900824698,4453,74.31042932,0.5452602464,269.387,0.7510105164,2.303176396,1
311,6171,135.8597438,58.81014204,0.9014544666,6380,88.64062968,0.7372759857,321.246,0.7514324624,2.310141398,1
312,6623,140.4063965,60.77690138,0.9014591455,6811,91.82954592,0.5591388772,341.702,0.7128030963,2.3101934,1
313,5862,133.2444458,57.58988352,0.9017718997,6053,86.39288287,0.5460642757,322.15,0.7098055761,2.313677987,1
314,5089,123.5226615,53.34879907,0.9019239739,5244,80.49544113,0.6470438652,293.36,0.7430884671,2.315378484,1
315,5791,131.629047,56.84208808,0.9019524093,5938,85.86809771,0.8037473976,316.987,0.7242366952,2.315696898,1
316,4722,119.0063356,51.3813348,0.9019919081,4820,77.53861703,0.5648325359,278.741,0.7637199566,2.316139432,1
317,4019,110.1418199,47.54017615,0.9020522097,4122,71.53425564,0.5529719318,257.486,0.7617643234,2.316815562,1
318,5455,128.2147081,55.33510202,0.9020739264,5627,83.33979672,0.7347790948,306.914,0.7277315776,2.317059217,1
319,4873,120.8171894,52.10565058,0.9022196648,4974,78.76862511,0.5871084337,283.668,0.7610016213,2.318696496,1
320,5555,129.0205405,55.63227728,0.9022614824,5733,84.10021207,0.7496626181,305.326,0.7488008883,2.31916698,1
321,4555,118.0977083,50.90915187,0.9023153627,4731,76.15514511,0.7072981366,283.186,0.7137640778,2.319773635,1
322,6375,138.0376883,59.49805441,0.9023387403,6542,90.09385161,0.6996268657,331.535,0.7288384675,2.32003701,1
323,3991,109.8486599,47.31982512,0.9024603669,4119,71.28463385,0.7272230321,261.089,0.7357231847,2.321408831,1
324,5267,126.3149145,54.41165575,0.9024656026,5382,81.89110258,0.8511635423,296.211,0.7543463925,2.321467942,1
325,6381,139.0922395,59.90157146,0.9025138769,6651,90.13623874,0.538208502,339.413,0.696051965,2.322013197,1
326,3799,107.4901282,46.23892946,0.9027483389,3923,69.54881042,0.5261044177,256.222,0.7271873642,2.324667319,1
327,4491,123.0370935,52.89732251,0.9028622823,5426,75.6182438,0.5359828142,434.235,0.2992976235,2.325960705,1
328,5633,130.2621314,55.96028775,0.9030204739,5756,84.68859637,0.6827878788,305.169,0.7600965934,2.327760214,1
329,4335,114.9435821,49.37002437,0.9030595927,4479,74.29329328,0.7474137931,280.136,0.6941624536,2.328205903,1
330,5263,125.9803048,54.10522429,0.9030793785,5381,81.86000076,0.5793065493,292.518,0.7729262255,2.328431431,1
331,3571,104.3276353,44.80273426,0.9030941401,3688,67.429507,0.5466932027,249.248,0.72233116,2.328599738,1
332,5447,129.0803,55.39471737,0.903233579,5651,83.27866353,0.6650793651,310.785,0.7086750457,2.330191507,1
333,5559,130.0598902,55.81294139,0.9032414931,5696,84.13048573,0.8105861767,307.947,0.7366387877,2.330281955,1
334,6717,143.9124976,61.6740398,0.90351695,6988,92.47891664,0.7067550505,353.285,0.6762928809,2.333437182,1
335,4745,119.8611577,51.35134765,0.9035780135,4840,77.72722586,0.7922858574,278.571,0.7683768546,2.334138503,1
336,5086,124.6260959,53.36725831,0.9036750048,5205,80.47171133,0.6354322839,293.409,0.7424023833,2.335253858,1
337,5427,128.0663147,54.83162027,0.9037075814,5557,83.12563389,0.5848060345,300.597,0.754745273,2.335628859,1
338,5601,130.4379451,55.81780631,0.9038137081,5752,84.44770388,0.6764492754,308.667,0.738745817,2.33685187,1
339,5230,125.6229894,53.74148331,0.9038735393,5349,81.6029584,0.8451842275,294.789,0.756291127,2.33754228,1
340,6601,141.7730175,60.63224136,0.9039343535,6832,91.67690132,0.7378716745,347.364,0.6874640345,2.338244708,1
341,5369,127.2987968,54.43345386,0.9039662379,5576,82.68024622,0.6162764004,310.778,0.6985584221,2.338613257,1
342,6659,142.34725,60.86592873,0.9039738856,6882,92.07878218,0.5581258905,353.032,0.6714145257,2.338701684,1
343,4761,120.7373788,51.59419579,0.90409771,4881,77.85816253,0.531124498,283.33,0.7452859297,2.340134912,1
344,4808,121.0657867,51.71361378,0.9041793606,4928,78.24152178,0.5068522032,287.874,0.7290703529,2.341081542,1
345,3992,109.7155482,46.81157756,0.9044106294,4120,71.29356396,0.6116132986,260.462,0.7394548377,2.343769511,1
346,5068,124.2348815,52.99859978,0.9044404041,5159,80.32918531,0.5332491582,288.12,0.7671842141,2.344116298,1
347,4393,115.2274784,49.14862456,0.9044707626,4493,74.78864433,0.6948750395,268.805,0.7640053185,2.344470053,1
348,4737,120.1209915,51.18395809,0.9046744866,4855,77.66167474,0.5927177177,280.459,0.7567884344,2.346848427,1
349,5229,125.5654589,53.47694772,0.9047754194,5350,81.59515659,0.5784292035,292.22,0.7695000157,2.348029651,1
350,5047,124.084748,52.77875015,0.9050315789,5174,80.16258468,0.5704113924,291.699,0.7453723669,2.35103612,1
351,5204,125.5864509,53.40982683,0.9050602578,5302,81.39986849,0.5756637168,292.196,0.765946823,2.35137349,1
352,4262,113.529303,48.27920161,0.9050723471,4355,73.66509988,0.6502898993,265.142,0.7618443544,2.35151575,1
353,5172,125.3959043,53.30208661,0.9051602947,5331,81.14921395,0.5608327912,305.701,0.6954640118,2.352551509,1
354,5910,134.2316812,57.05443377,0.9051724691,6093,86.74586854,0.5312837109,321.441,0.7187780463,2.352695003,1
355,6829,144.9073336,61.56537661,0.9052589164,7092,93.24673105,0.575412875,357.414,0.6717750298,2.353714728,1
356,4425,115.5183228,49.06249966,0.9053265568,4514,75.06054213,0.6095041322,270.072,0.7623668751,2.354513601,1
357,4634,118.805766,50.43880144,0.90540523,4726,76.81270761,0.5259334922,278.57,0.7504075676,2.355443876,1
358,4394,116.2937463,49.33311864,0.9055632459,4511,74.79715609,0.5322189922,274.946,0.7304241183,2.357315927,1
359,5497,129.7610596,55.03706832,0.9055958653,5686,83.66001301,0.6460218592,307.543,0.7303380171,2.357702973,1
360,5230,127.0159877,53.86276766,0.90563274,5412,81.6029584,0.7412131519,297.081,0.7446664688,2.358140757,1
361,6349,139.9708612,59.254473,0.9059735269,6537,89.90994311,0.7854756897,334.743,0.7120199842,2.362199074,1
362,5655,130.9221608,55.39486495,0.9060769341,5756,84.85381326,0.7476203067,304.449,0.76667865,2.363434967,1
363,7074,147.138743,62.21498302,0.9062080441,7238,94.9046708,0.5513210194,346.714,0.7394897568,2.365004953,1
364,4726,120.0437924,50.74565115,0.9062574664,4809,77.5714515,0.7610305958,277.216,0.7727997909,2.365597637,1
365,5973,135.2677147,57.17892838,0.9062653041,6180,87.20699399,0.5401519262,322.3,0.7225730637,2.365691672,1
366,7022,147.4293134,62.30497029,0.9063120565,7257,94.55521182,0.5806665013,362.021,0.6732915466,2.366252847,1
367,7112,147.8905453,62.46606562,0.9064186723,7276,95.15923309,0.5381355932,352.718,0.7183669863,2.367534178,1
368,5793,133.5949267,56.42123689,0.9064418308,5930,85.88292428,0.7662698413,311.85,0.7485518633,2.367812796,1
369,6472,140.4275867,59.23182036,0.9066906739,6709,90.77668386,0.7321266968,348.085,0.6712398865,2.370813286,1
370,6785,144.3587743,60.84233271,0.9068441478,6981,92.94584612,0.5361940888,342.257,0.7278720407,2.372669947,1
371,4433,116.1939725,48.95934176,0.9068940631,4564,75.12836283,0.6177536232,269.153,0.768969555,2.373274809,1
372,5673,132.4816506,55.72407565,0.9072381593,5831,84.98875183,0.5913070669,313.011,0.7276180223,2.377458021,1
373,5463,129.1862369,54.3029021,0.9073639531,5576,83.40088508,0.7348668281,300.885,0.7582981382,2.378993238,1
374,6264,139.180131,58.45366738,0.9075307135,6497,89.30606087,0.5712722298,330.709,0.719729966,2.381033342,1
375,6067,136.6145396,57.37269718,0.9075424285,6214,87.89052462,0.5634810068,320.902,0.7403532912,2.381176872,1
376,5709,132.6956228,55.68618329,0.9076843809,5834,85.25798825,0.5753880266,309.712,0.7479177523,2.382918257,1
377,6230,138.2095558,57.99418631,0.9077042441,6322,89.06336151,0.8390572391,320.105,0.7640345448,2.383162254,1
378,4815,122.0421307,51.19475302,0.9077626092,4913,78.29845725,0.6399521531,284.75,0.7462402845,2.383879665,1
379,5771,134.2851441,56.32429689,0.9077839696,5929,85.71969093,0.6778247592,312.835,0.7410205744,2.384142396,1
380,6003,135.9417416,57.01859044,0.9077858268,6112,87.42572269,0.6204651163,316.558,0.7527861506,2.384165244,1
381,6290,139.0147323,58.28623371,0.9078565177,6446,89.49121039,0.672008547,322.198,0.76140343,2.385035427,1
382,3865,109.2221888,45.78398888,0.907902169,3985,70.15034455,0.5856060606,255.508,0.7439613216,2.385597924,1
383,3400,103.2901421,43.28497882,0.9079575965,3516,65.79524642,0.6130544537,242.117,0.728850092,2.38628145,1
384,6890,146.177056,61.25272911,0.9079718922,7052,93.66226809,0.5780686299,343.917,0.7320180642,2.386457846,1
385,4889,122.8211457,51.46334912,0.90798139,5059,78.89783352,0.571879752,291.359,0.7237240845,2.386575063,1
386,5790,133.4634273,55.91659689,0.9080020654,5986,85.86068346,0.719076006,315.483,0.7310321948,2.386830293,1
387,5807,133.881794,56.00515296,0.908300678,5966,85.98663871,0.703622925,316.194,0.7298850039,2.390526352,1
388,5331,128.6889548,53.81889593,0.9083507709,5471,82.387135,0.6587988136,303.102,0.7291904001,2.391148176,1
389,5465,130.2739254,54.48061344,0.9083547702,5615,83.41615019,0.6072222222,306.907,0.7290988987,2.391197843,1
390,4728,121.3226446,50.71577122,0.9084360058,4859,77.58786353,0.5116883117,285.184,0.7305282577,2.392207428,1
391,6125,137.4244119,57.43165941,0.9084863457,6288,88.30963827,0.677244582,323.587,0.7350786782,2.392833732,1
392,6083,137.9956035,57.66596082,0.9085010386,6262,88.00634154,0.6530327429,324.563,0.7256541152,2.393016634,1
393,6121,137.8932058,57.6131887,0.9085343317,6234,88.28079776,0.7536321103,322.073,0.7415212586,2.393431242,1
394,4548,118.9054023,49.66997344,0.9085726823,4647,76.09660603,0.8168103448,276.025,0.7501247291,2.393909118,1
395,5040,125.2643871,52.32501448,0.9085773705,5188,80.10697414,0.5744244358,291.302,0.7463687848,2.393967558,1
396,4454,117.9279205,49.2484593,0.9086241121,4558,75.30610156,0.5755265538,273.942,0.7458351248,2.394550452,1
397,5301,128.0022172,53.43802216,0.9086873445,5416,82.15499271,0.7322834646,299.091,0.7446650628,2.395339723,1
398,4311,116.0601546,48.44034455,0.9087353835,4376,74.08735167,0.8788990826,268.026,0.7541088487,2.395939907,1
399,5457,130.4457155,54.4259274,0.9088007117,5540,83.355073,0.8699186992,299.924,0.7623271351,2.396756873,1
400,3136,99.32051276,41.43641868,0.9088151593,3270,63.18923336,0.7347703843,234.781,0.7149242392,2.396937668,1
401,5720,132.7560217,55.37329946,0.9088579629,5855,85.34008552,0.6334440753,309.826,0.7488074776,2.397473566,1
402,6987,146.6962997,61.18062105,0.9088806378,7242,94.31927003,0.5624245351,375.651,0.6222021518,2.39775761,1
403,5324,129.037623,53.80876967,0.9089061983,5458,82.33302701,0.5833881218,300.837,0.7392399219,2.398077931,1
404,4879,124.0033857,51.68537529,0.9089953923,5021,78.81710309,0.7128872005,294.988,0.7045827127,2.399196775,1
405,5533,130.83002,54.52957006,0.9089995576,5682,83.93351179,0.6549479167,307.965,0.7331077491,2.399249066,1
406,5097,126.2778934,52.61389592,0.9090662137,5252,80.55868643,0.734014977,299.67,0.713243729,2.40008635,1
407,3753,107.8974401,44.94078546,0.9091293398,3848,69.1264639,0.5862230553,250.912,0.7491099474,2.400880158,1
408,3675,107.6060473,44.81011044,0.9091689557,3802,68.40435167,0.5429964539,252.87,0.722225121,2.401378756,1
409,5007,124.7248074,51.90747401,0.90928407,5145,79.84428847,0.7947619048,291.523,0.7403580559,2.402829454,1
