Company Name,Job Title,Salaries Reported,Location,Salary
SenSight Technologies,Data Scientist,1,Bangalore,"₹14,988/mo"
Fractal Systems,Data Scientist,1,Bangalore,"₹21,41,072/yr"
Grofers,Data Scientist,1,Bangalore,"₹15,58,095/yr"
Utopia,Data Scientist,1,Bangalore,"₹10,51,532/yr"
Simple Lecture,Data Scientist,1,Bangalore,"₹5,02,448/yr"
Yes Bank,Data Scientist,1,Bangalore,"₹51,632/mo"
Yes Bank,Data Scientist,1,Bangalore,"₹1,00,490/mo"
TAG Solutions,Data Scientist,1,Bangalore,"₹14,62,163/yr"
Tesla,Data Scientist,1,Bangalore,"₹15,74,637/yr"
UnitedHealth Group,Data Scientist,1,Bangalore,"₹27,090/mo"
Bestintown Analytics,Data Scientist,1,Bangalore,"₹23,616/mo"
Salim Group,Data Scientist,1,Bangalore,"₹22,495/mo"
BRIDGEi2i,Data Scientist,1,Bangalore,"₹13,06,364/yr"
Defence Research & Development Organisation,Data Scientist,1,Bangalore,"₹39,599/mo"
dataZen Engineering,Data Scientist,1,Bangalore,"₹15,348/mo"
UnitedHealthCare,Data Scientist,1,Bangalore,"₹8,25,425/yr"
SelotSoft,Data Scientist,1,Bangalore,"₹19,72,136/yr"
T-Mobile,Data Scientist,1,Bangalore,"₹10,23,226/yr"
ICICI Bank,Data Scientist,1,Bangalore,"$2,24,948/yr"
CROPIN TECHNOLOGY SOLUTIONS,Data Scientist,1,Bangalore,"₹58,159/mo"
Stayzilla,Data Scientist,1,Bangalore,"₹14,65,641/yr"
BITS Pilani,Data Scientist,1,Bangalore,"₹57,42,016/yr"
Hashworks,Data Scientist,1,Bangalore,"₹13,43,505/mo"
Noodle.ai,Data Scientist,1,Bangalore,"₹26,763/mo"
Citicorp Services India,Data Scientist,1,Bangalore,"₹10,83,371/yr"
Persistent Networks,Data Scientist,1,Bangalore,"₹12,384/mo"
Atkins,Data Scientist,1,Bangalore,"₹16,00,000/yr"
Techstar Consulting,Data Scientist,1,Bangalore,"₹10,31,782/yr"
Nhai,Data Scientist,1,Bangalore,"₹81,858/mo"
The Data Team,Data Scientist,1,Bangalore,"₹6,46,214/yr"
Decision Minds,Data Scientist,1,Bangalore,"₹18,22,656/yr"
SeedOlabs,Data Scientist,1,Bangalore,"₹4,98,832/yr"
Symphony Teleca,Data Scientist,1,Bangalore,"₹8,52,479/yr"
Artigiani,Data Scientist,1,Bangalore,"₹7,16,258/yr"
PSG College of Technology,Data Scientist,1,Bangalore,"₹12,38,138/yr"
Opia Labs,Data Scientist,1,Bangalore,"₹21,06,848/yr"
Midcoast Regional Redevelopment Authority,Data Scientist,1,Bangalore,"₹6,19,069/yr"
Datamatics Global Services,Data Scientist,1,Bangalore,"₹3,37,422/yr"
Customer Centria,Data Scientist,1,Bangalore,"₹4,44,272/yr"
Raju Tech,Data Scientist,1,Bangalore,"₹6,00,000/yr"
Adecco,Data Scientist,1,Bangalore,"₹13,49,689/yr"
Rplus Analytics,Data Scientist,1,Bangalore,"₹38,08,049/yr"
ExperienceFlow,Data Scientist,1,Bangalore,"₹7,11,000/yr"
Kubric,Data Scientist,1,Bangalore,"₹18,32,052/yr"
Praktice Ai,Data Scientist,1,Bangalore,"₹32,508/mo"
BitLogic Software,Data Scientist,1,Bangalore,"₹4,00,000/yr"
Yottaasys,Data Scientist,1,Bangalore,"₹14,72,145/yr"
Nxtra Data,Data Scientist,1,Bangalore,"₹20,098/mo"
Instamojo,Data Scientist,1,Bangalore,"₹38,08,049/yr"
TheMathCompany,Data Scientist,1,Bangalore,"₹14,44,788/yr"
IQLECT,Data Scientist,1,Bangalore,"₹11,107/mo"
The Teaching Company,Data Scientist,1,Bangalore,"₹20,280/mo"
qwerty12,Data Scientist,1,Bangalore,"₹12,20,411/yr"
Institute of Engineering & Management,Data Scientist,1,Bangalore,"₹17,08,322/yr"
National Centre for Biological Sciences,Data Scientist,1,Bangalore,"₹4,25,761/yr"
Vsoft,Data Scientist,1,Bangalore,"₹4,64,302/yr"
Symbiosis Institute of Computer Studies and Research,Data Scientist,1,Bangalore,"₹5,00,000/yr"
TheMathCompany,Data Scientist,1,Bangalore,"₹5,78,857/yr"
Alackrity Consols,Data Scientist,1,Bangalore,"₹4,04,424/yr"
Neudesic,Data Scientist,1,Bangalore,"₹9,91,803/yr"
Ravid & Associates,Data Scientist,1,Bangalore,"₹9,00,000/yr"
Flip Robo,Data Scientist,1,Bangalore,"₹20,465/mo"
DONE by NONE,Data Scientist,1,Bangalore,"₹51,589/mo"
KPMG,Data Scientist,1,Bangalore,"₹19,246/mo"
SPS Commerce,Data Scientist,1,Bangalore,"₹30,000/mo"
Mad Street Den Systems,Data Scientist,1,Bangalore,"₹6,72,260/yr"
CENTURYLINK,Data Scientist,1,Bangalore,"₹13,99,929/yr"
Educational Initiatives,Data Scientist,1,Bangalore,"₹13,07,815/yr"
RS Software,Data Scientist,1,Bangalore,"₹6,21,103/yr"
Happiest Minds Technologies,Data Scientist,1,Bangalore,"₹7,82,543/yr"
Hdfc,Data Scientist,1,Bangalore,"₹41,479/mo"
HDFC Standard Life,Data Scientist,1,Bangalore,"₹8,29,587/yr"
Fresher,Data Scientist,1,Bangalore,"₹50,000/mo"
AgEye Technologies,Data Scientist,1,Bangalore,"₹5,18,492/yr"
Ivanti,Data Scientist,1,Bangalore,"₹12,84,643/yr"
Digital Trainee,Data Scientist,1,Bangalore,"₹20,34,018/yr"
Datafoundry,Data Scientist,1,Bangalore,"₹11,58,483/yr"
Enterprise Bot,Data Scientist,1,Bangalore,"₹13,06,364/yr"
Navriti Technologies,Data Scientist,1,Bangalore,"₹21,813/mo"
ABCDEF,Data Scientist,1,Bangalore,"₹4,55,555/yr"
Artefact,Data Scientist,1,Bangalore,"₹10,31,782/yr"
Toptal,Data Scientist,1,Bangalore,"₹1,500/hr"
Altisource,Data Scientist,1,Bangalore,"₹13,21,256/yr"
XYX (UK),Data Scientist,1,Bangalore,"₹8,00,000/yr"
Atlassian,Data Scientist,1,Bangalore,"₹22,00,000/yr"
SunEdison,Data Scientist,1,Bangalore,"₹16,37,162/yr"
Fellowship.AI,Data Scientist,1,Bangalore,"₹31,15,175/yr"
Sonasoft,Data Scientist,1,Bangalore,"₹13,48,080/yr"
Manthan Studio,Data Scientist,1,Bangalore,"₹10,51,532/yr"
INEOS,Data Scientist,1,Bangalore,"₹4,00,000/yr"
Trell,Data Scientist,1,Bangalore,"₹1,60,580/mo"
Equifax,Data Scientist,1,Bangalore,"₹10,31,782/yr"
Fresherworld.com,Data Scientist,1,Bangalore,"₹5,13,743/mo"
Maybank,Data Scientist,1,Bangalore,"₹14,90,281/yr"
[24]7.ai,Data Scientist,1,Bangalore,"₹85,643/mo"
Data Sutram,Data Scientist,1,Bangalore,"₹5,88,795/yr"
Tableau Software,Data Scientist,1,Bangalore,"₹10,70,536/yr"
ABC Consultants,Data Scientist,1,Bangalore,"₹42,82,144/yr"
Abbott,Data Scientist,1,Bangalore,"₹11,24,740/yr"
Innoviti,Data Scientist,1,Bangalore,"₹22,495/mo"
QUILT.AI,Data Scientist,1,Bangalore,"₹13,81,355/yr"
Firstsource Solutions,Data Scientist,1,Bangalore,"₹15,34,839/yr"
dhiOmics Analytics Solutions,Data Scientist,1,Bangalore,"₹3,28,796/yr"
Genpact,Data Scientist,1,Bangalore,"₹62,219/mo"
Crediwatch,Data Scientist,1,Bangalore,"₹1,00,326/yr"
Inspirisys Solutions Limited,Data Scientist,1,Bangalore,"₹5,19,365/yr"
Maybank,Data Scientist,1,Bangalore,"₹56,606/mo"
Infosys,Data Scientist,1,Bangalore,"₹2,00,979/yr"
Saman Mohit,Data Scientist,1,Bangalore,"₹51,589/mo"
KibbCom,Data Scientist,1,Bangalore,"₹35,000/mo"
Proven Consult,Data Scientist,1,Bangalore,"₹7,72,648/yr"
Fragma Data Systems,Data Scientist,1,Bangalore,"₹5,01,630/yr"
Bounce,Data Scientist,1,Bangalore,"₹32,808/mo"
360DigiTMG,Data Scientist,1,Bangalore,"₹3,59,620/yr"
Litmus World,Data Scientist,1,Bangalore,"₹12,38,390/yr"
GyanSys,Data Scientist,1,Bangalore,"₹18,25,160/yr"
Goldman Sachs,Data Scientist,1,Bangalore,"₹35,00,000/yr"
Boston Consulting Group,Data Scientist,1,Bangalore,"₹8,72,604/yr"
NaviRisk Consulting,Data Scientist,1,Bangalore,"₹5,80,150/yr"
GoodWorkLabs Services,Data Scientist,1,Bangalore,"₹11,24,063/yr"
Tech Systems,Data Scientist,1,Bangalore,"₹9,75,232/yr"
LendingKart,Data Scientist,1,Bangalore,"₹11,50,000/yr"
BioXcel Corporation,Data Scientist,1,Bangalore,"₹7,27,111/yr"
SellerApp,Data Scientist,1,Bangalore,"₹5,11,613/yr"
SAP,Data Scientist,1,Bangalore,"₹12,00,000/yr"
K-Arogia Advisory Services,Data Scientist,1,Bangalore,"₹26,122/mo"
Group IMD,Data Scientist,1,Bangalore,"₹12,21,368/yr"
AAP,Data Scientist,1,Bangalore,"₹3,21,161/yr"
Lumen,Data Scientist,1,Bangalore,"₹29,03,556/yr"
Autodesk,Data Scientist,1,Bangalore,"₹18,68,000/yr"
St. John’s Research Institute,Data Scientist,1,Bangalore,"₹50,000/mo"
Sravathi Advance Process Technologies,Data Scientist,1,Bangalore,"₹30,418/mo"
Shssns,Data Scientist,1,Bangalore,"₹5,02,448/yr"
CSS Corporation,Data Scientist,1,Bangalore,"₹17,09,915/yr"
Pegasystems,Data Scientist,1,Bangalore,"₹11,98,038/yr"
Flutura,Data Scientist,1,Bangalore,"₹11,03,782/yr"
Tata Elxsi,Data Scientist,1,Bangalore,"₹9,50,636/yr"
Gainsight,Data Scientist,1,Bangalore,"₹13,00,000/yr"
Credit Saison India,Data Scientist,1,Bangalore,"₹23,32,149/yr"
Sourav Besra,Data Scientist,1,Bangalore,"₹10,000/mo"
HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,"₹5,00,000/yr"
Voice Data Solutions,Data Scientist,1,Bangalore,"₹20,46,452/yr"
AXA GO Business Operations,Data Scientist,1,Bangalore,"₹14,77,340/yr"
CSC,Data Scientist,1,Bangalore,"₹10,43,598/yr"
Ugam,Data Scientist,1,Bangalore,"₹21,41,072/yr"
BigHaat,Data Scientist,1,Bangalore,"₹15,049/mo"
SKF,Data Scientist,1,Bangalore,"₹8,29,587/yr"
Rubixe,Data Scientist,1,Bangalore,"₹35,000/mo"
Silicon Valley Bank,Data Scientist,1,Bangalore,"₹2,26,047/yr"
NNT Corp.,Data Scientist,1,Bangalore,"₹17,00,000/yr"
Congregation Brit Shalom,Data Scientist,1,Bangalore,"₹6,19,069/yr"
Prometheus Group,Data Scientist,1,Bangalore,"₹20,00,000/yr"
Aashish sharma,Data Scientist,1,Bangalore,"₹12,25,579/yr"
LinkedIn,Data Scientist,1,Bangalore,"₹54,962/mo"
Datalicious,Data Scientist,1,Bangalore,"₹16,21,204/yr"
Quinbay,Data Scientist,1,Bangalore,"₹3,04,193/yr"
Bajaj Finance,Data Scientist,1,Bangalore,"₹16,37,162/yr"
VINAYA KUMAR,Data Scientist,1,Bangalore,"₹8,00,000/yr"
Real Time Signals,Data Scientist,1,Bangalore,"₹3,44,648/yr"
Zealeers Technologies,Data Scientist,1,Bangalore,"₹9,63,482/yr"
Alliance Data,Data Scientist,1,Bangalore,"₹35,306/mo"
Lava International,Data Scientist,1,Bangalore,"₹6,41,727/yr"
Impact Analytics,Data Scientist,1,Bangalore,"₹25,662/mo"
NetApp,Data Scientist,1,Bangalore,"₹10,00,000/yr"
Anheuser-Busch InBev,Data Scientist,1,Bangalore,"₹11,24,740/yr"
Siemens,Data Scientist,1,Bangalore,"₹41,271/mo"
Microland,Data Scientist,1,Bangalore,"₹30,70,054/yr"
Rubixe,Data Scientist,1,Bangalore,"₹30,953/mo"
Piramal Enterprises,Data Scientist,1,Bangalore,"₹14,30,000/yr"
Synopsys,Data Scientist,1,Bangalore,"₹3,82,412/yr"
Kukun enterprise,Data Scientist,1,Bangalore,"₹15,58,095/yr"
Sahaj Software Solutions,Data Scientist,1,Bangalore,"₹9,04,403/yr"
AnalytixLabs,Data Scientist,1,Bangalore,"₹43,081/mo"
SM NetServ Technologies,Data Scientist,1,Bangalore,"₹6,00,000/yr"
Colt Technology Services,Data Scientist,1,Bangalore,"₹10,00,000/yr"
Walmart Global Tech,Data Scientist,1,Bangalore,"₹56,237/mo"
Global Talent Pool,Data Scientist,1,Bangalore,"₹19,80,492/yr"
Société Générale,Data Scientist,1,Bangalore,"₹95,68,943/yr"
R.S. Agarwal & Associates,Data Scientist,1,Bangalore,"₹56,237/mo"
Digité,Data Scientist,1,Bangalore,"₹20,740/mo"
HWI,Data Scientist,1,Bangalore,"₹16,87,111/yr"
Corvi LED Light,Data Scientist,1,Bangalore,"₹51,849/mo"
Naveen Engineering,Data Scientist,1,Bangalore,"₹10,318/mo"
NCBS,Data Scientist,1,Bangalore,"₹4,25,761/yr"
Coursera,Data Scientist,1,Bangalore,₹100/hr
Rubicon Red,Data Scientist,1,Bangalore,"₹46,750/mo"
Arjun Kappor,Data Scientist,1,Bangalore,"₹6,75,000/yr"
Brisk Technologies,Data Scientist,1,Bangalore,"₹8,02,609/yr"
MiQ,Data Scientist,1,Bangalore,"£16,74,802/yr"
Eat Local Eat Natural,Data Scientist,1,Bangalore,"₹26,763/mo"
Nityo Infotech,Data Scientist,1,Bangalore,"₹4,01,958/yr"
Analysts,Data Scientist,1,Bangalore,"₹8,30,984/yr"
Attra,Data Scientist,1,Bangalore,"₹27,00,000/yr"
Zopper,Data Scientist,1,Bangalore,"₹23,60,899/yr"
Innodatatics,Data Scientist,1,Bangalore,"₹8,45,000/yr"
myGate,Data Scientist,1,Bangalore,"₹13,43,505/yr"
Jaitra,Data Scientist,1,Bangalore,"₹15,17,028/yr"
SLK Group,Data Scientist,1,Bangalore,"₹2,59,682/yr"
CAP FORCE,Data Scientist,1,Bangalore,"₹18,697/mo"
Darashaw Consultants,Data Scientist,1,Bangalore,"₹2,08,977/yr"
Tapzo,Data Scientist,1,Bangalore,"₹26,230/mo"
Synopsys,Data Scientist,1,Bangalore,"₹30,000/mo"
Kapil IT Solutions,Data Scientist,1,Bangalore,"₹2,06,356/yr"
LatentView Analytics,Data Scientist,1,Bangalore,"₹4,62,369/yr"
Ocwen Financial,Data Scientist,1,Bangalore,"₹12,21,368/yr"
K & K Technical Group,Data Scientist,1,Bangalore,"₹2,12,940/yr"
Cornerstone OnDemand,Data Scientist,1,Bangalore,"₹18,83,009/yr"
American Language Communication Center,Data Scientist,1,Bangalore,"₹10,13,978/yr"
TerraBlue XT,Data Scientist,1,Bangalore,"₹4,21,370/yr"
Kabbage,Data Scientist,1,Bangalore,"₹4,04,907/yr"
GetMyUni,Data Scientist,1,Bangalore,"₹8,56,429/yr"
Nones,Data Scientist,1,Bangalore,"₹1,00,000/yr"
EMPLOYERS,Data Scientist,1,Bangalore,"₹12,38,138/yr"
Pluto7,Data Scientist,1,Bangalore,"₹49,235/mo"
shruti pateriya,Data Scientist,1,Bangalore,"₹51,849/mo"
Infinite Computer Solutions,Data Scientist,1,Bangalore,"₹16,73,063/yr"
TVM Infotech,Data Scientist,1,Bangalore,"₹20,584/mo"
Impact Analytics,Data Scientist,1,Bangalore,"₹8,50,169/yr"
Crytonix Solutions,Data Scientist,1,Bangalore,"₹5,00,000/yr"
Motorola Solutions,Data Scientist,1,Bangalore,"₹14,51,778/yr"
TCS e-Serve International,Data Scientist,1,Bangalore,"₹11,63,669/yr"
Admit.me,Data Scientist,1,Bangalore,"₹19,73,587/yr"
Envestnet,Data Scientist,1,Bangalore,"₹15,66,004/yr"
ExcelR,Data Scientist,1,Bangalore,"₹3,70,468/yr"
Digité,Data Scientist,1,Bangalore,"₹8,11,180/yr"
REACH Technologies,Data Scientist,1,Bangalore,"₹11,247/mo"
Enquero,Data Scientist,1,Bangalore,"₹10,29,200/yr"
KPMG,Data Scientist,1,Bangalore,"₹16,22,364/yr"
CrowdANALYTIX,Data Scientist,1,Bangalore,"₹7,50,000/yr"
The Alacer Group,Data Scientist,1,Bangalore,"₹15,58,095/yr"
Yodlee,Data Scientist,1,Bangalore,"₹39,366/mo"
The General,Data Scientist,1,Bangalore,"₹10,00,000/yr"
Cerulean Information Technology,Data Scientist,1,Bangalore,"₹10,27,486/yr"
Srijan Technologies,Data Scientist,1,Bangalore,"₹10,29,200/yr"
Google,Data Scientist,1,Bangalore,"₹50,00,000/yr"
Rajat Minerals,Data Scientist,1,Bangalore,"₹3,71,441/yr"
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,"₹5,50,000/yr"
TeamLease Staffing Solutions,Data Scientist,1,Bangalore,"₹5,06,989/yr"
Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,"₹12,53,863/yr"
TELiBrahma,Data Scientist,1,Bangalore,"₹53,527/mo"
IDK,Data Scientist,1,Bangalore,"₹6,02,937/yr"
HTC Global Services,Data Scientist,1,Bangalore,"₹8,00,000/yr"
BizViz Technologies,Data Scientist,1,Bangalore,"₹3,41,748/yr"
CAPA - Centre for Aviation,Data Scientist,1,Bangalore,"₹59,95,002/yr"
CoffeeBeans Consulting,Data Scientist,1,Bangalore,"₹6,68,498/yr"
Neewee,Data Scientist,1,Bangalore,"₹15,438/mo"
Aegis,Data Scientist,1,Bangalore,"₹3,60,220/yr"
RDA Labs,Data Scientist,1,Bangalore,"₹19,94,432/yr"
iNurture Education Solutions,Data Scientist,1,Bangalore,"₹15,210/mo"
IBM,Data Scientist,1,Bangalore,"₹12,03,913/yr"
GE,Data Scientist,1,Bangalore,"₹4,88,541/yr"
Nagendran & Co,Data Scientist,1,Bangalore,"₹6,01,957/yr"
Avian Acquisition,Data Scientist,1,Bangalore,"₹13,91,697/yr"
NIT Jalandhar,Data Scientist,1,Bangalore,"₹40,000/mo"
Indecomm Global Services,Data Scientist,1,Bangalore,"₹14,98,750/yr"
Scalein,Data Scientist,1,Bangalore,"₹14,98,750/yr"
Ritwik IT Services,Data Scientist,1,Bangalore,"₹7,22,247/mo"
DBS Bank,Data Scientist,1,Bangalore,"₹15,58,095/yr"
Wells Fargo,Data Scientist,1,Bangalore,"₹18,32,052/yr"
Fiverr Inc.,Data Scientist,1,Bangalore,"₹30,419/mo"
BuddhiMed Technologies,Data Scientist,1,Bangalore,"₹12,98,412/yr"
Infosys,Data Scientist,1,Bangalore,"$5,11,613/yr"
Wizely,Data Scientist,1,Bangalore,"₹24,55,743/yr"
Nestaway Technologies,Data Scientist,1,Bangalore,"₹17,08,740/yr"
Mate Labs,Data Scientist,1,Bangalore,"₹16,871/mo"
Artis signature,Data Scientist,1,Bangalore,"₹75,24,456/yr"
Sprinklr,Data Scientist,1,Bangalore,"₹32,116/mo"
Niama-Riesser,Data Scientist,1,Bangalore,"₹2,51,393/yr"
Edyoo Technologies,Data Scientist,1,Bangalore,"₹4,00,000/yr"
CareerNet Consulting,Data Scientist,1,Bangalore,"₹23,76,590/yr"
OTO Capital,Data Scientist,1,Bangalore,"₹17,46,726/yr"
OkCredit,Data Scientist,1,Bangalore,"₹3,01,469/yr"
Rapido,Data Scientist,1,Bangalore,"₹27,00,000/yr"
Ninestars Information Technologies,Data Scientist,1,Bangalore,"₹3,25,000/yr"
ORMAE,Data Scientist,1,Bangalore,"₹74,938/mo"
Amar Singh Chawal Wala,Data Scientist,1,Bangalore,"₹16,93,803/yr"
D2K Technologies India,Data Scientist,1,Bangalore,"₹18,199/mo"
W.O. Insurance Brokers,Data Scientist,1,Bangalore,"₹3,51,141/yr"
Indian Institute of Science,Data Scientist,1,Bangalore,"₹18,49,475/yr"
Apra Labs,Data Scientist,1,Bangalore,"₹1,08,230/mo"
Clairvolex,Data Scientist,1,Bangalore,"₹16,00,000/yr"
Amazon,Data Scientist,1,Bangalore,"₹9,99,998/yr"
EagleView,Data Scientist,1,Bangalore,"₹37,584/mo"
Samsung India Electronics,Data Scientist,1,Bangalore,"₹1,61,554/yr"
Syhg,Data Scientist,1,Bangalore,"₹50,000/mo"
NIIT,Data Scientist,1,Bangalore,"₹7,00,000/yr"
Navigare,Data Scientist,1,Bangalore,"₹10,03,261/yr"
Insight Data Science,Data Scientist,1,Bangalore,"₹25,000/mo"
Self,Data Scientist,1,Bangalore,"₹8,46,233/yr"
Datalogic,Data Scientist,1,Bangalore,"₹2,00,000/yr"
XYZ,Data Scientist,1,Bangalore,"₹25,000/mo"
GlobalData,Data Scientist,1,Bangalore,"₹30,419/mo"
KhataBook,Data Scientist,1,Bangalore,"₹24,33,547/yr"
Meta,Data Scientist,1,Bangalore,"₹45,14,674/yr"
Invendis Technologies India,Data Scientist,1,Bangalore,"₹15,07,343/yr"
Johnson Controls,Data Scientist,1,Bangalore,"₹12,38,138/yr"
Toyota North America,Data Scientist,1,Bangalore,"₹9,12,580/yr"
Yotta Systems,Data Scientist,1,Bangalore,"₹38,493/mo"
AIndra Labs,Data Scientist,1,Bangalore,"₹25,349/mo"
Neha Bhakat,Data Scientist,1,Bangalore,"₹7,00,011/yr"
IDC (International Data Corporation),Data Scientist,1,Bangalore,"₹4,52,203/yr"
Batlivala & Karani Securities,Data Scientist,1,Bangalore,"₹6,17,520/mo"
& Other Stories,Data Scientist,1,Bangalore,"₹7,22,247/yr"
Play Games24x7,Data Scientist,1,Bangalore,"₹20,00,000/yr"
Sportz Village Schools,Data Scientist,1,Bangalore,"₹30,979/mo"
CoRover,Data Scientist,1,Bangalore,"₹11,142/mo"
Fresherworld.com,Data Scientist,1,Bangalore,"₹7,30,802/yr"
Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,"₹13,24,539/yr"
Tekion,Data Scientist,1,Bangalore,"₹19,83,605/yr"
Dollar Loan Center,Data Scientist,1,Bangalore,"₹10,31,782/yr"
Lincode,Data Scientist,1,Bangalore,"₹6,08,387/yr"
Sigmoid Analytics,Data Scientist,1,Bangalore,"₹12,03,913/yr"
Blah,Data Scientist,1,Bangalore,"₹10,44,003/yr"
Genpact,Data Scientist,1,Bangalore,"₹12,381/mo"
Musubi Management,Data Scientist,1,Bangalore,"₹70,655/mo"
Searce,Data Scientist,1,Bangalore,"₹6,01,957/yr"
First Student,Data Scientist,1,Bangalore,"₹20,550/mo"
CSIR-NGRI,Data Scientist,1,Bangalore,"₹28,119/mo"
Schneider Electric,Data Scientist,1,Bangalore,"₹36,143/mo"
Smarter BIZ Technologies,Data Scientist,1,Bangalore,"₹5,18,492/yr"
INSUD PHARMA,Data Scientist,1,Bangalore,"₹6,00,000/yr"
Routematic,Data Scientist,1,Bangalore,"₹12,16,773/yr"
Multi Recruit,Data Scientist,1,Bangalore,"₹19,37,670/yr"
kanth,Data Scientist,1,Bangalore,"₹15,000/mo"
Simplify360,Data Scientist,1,Bangalore,"₹1,89,616/yr"
ZestMoney,Data Scientist,1,Bangalore,"₹15,41,228/yr"
Cisco Systems,Data Scientist,1,Bangalore,"₹8,07,768/yr"
Himani,Data Scientist,1,Bangalore,"₹5,00,000/yr"
redBus India,Data Scientist,1,Bangalore,"₹21,94,861/yr"
qplum,Data Scientist,1,Bangalore,"₹48,85,471/yr"
Rajat Basak,Data Scientist,1,Bangalore,"₹5,01,630/yr"
Kyndryl,Data Scientist,1,Bangalore,"₹9,00,000/yr"
Analytical Wizards,Data Scientist,1,Bangalore,"₹30,979/mo"
YGroup Companies,Data Scientist,1,Bangalore,"₹16,00,600/yr"
Virtual Employee,Data Scientist,1,Bangalore,"₹22,000/mo"
Suhana Shabnam,Data Scientist,1,Bangalore,"₹20,73,969/yr"
Elasto Tech Industries,Data Scientist,1,Bangalore,"₹8,83,159/yr"
Anonymous,Data Scientist,1,Bangalore,"₹6,01,957/yr"
Saksoft,Data Scientist,1,Bangalore,"₹18,80,795/yr"
Neviton,Data Scientist,1,Bangalore,"₹11,23,652/yr"
High Peak Software,Data Scientist,1,Bangalore,"₹9,00,000/yr"
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,"₹2,14,107/yr"
Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,"₹17,996/mo"
Zebra Technologies,Data Scientist,1,Bangalore,"₹12,39,174/yr"
na,Data Scientist,1,Bangalore,"₹5,00,000/yr"
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,"₹8,07,768/yr"
NoBroker,Data Scientist,1,Bangalore,"₹1,03,698/mo"
Airbus,Data Scientist,1,Bangalore,"₹85,643/mo"
Jupiter Money,Data Scientist,1,Bangalore,"₹19,26,965/yr"
Unified Healthcare Group,Data Scientist,1,Bangalore,"₹51,374/mo"
DataScientest,Data Scientist,1,Bangalore,"₹4,09,290/mo"
upGrad,Data Scientist,1,Bangalore,"₹1,00,490/yr"
Inceptua,Data Scientist,1,Bangalore,"₹3,09,535/yr"
Kinara Capital,Data Scientist,1,Bangalore,"₹10,03,261/yr"
Hudl,Data Scientist,1,Bangalore,"₹3,00,978/yr"
Chemdiqas R & D,Data Scientist,1,Bangalore,"₹6,66,056/yr"
Freelance,Data Scientist,1,Bangalore,"₹32,50,773/yr"
Tricog Health Services,Data Scientist,1,Bangalore,"₹7,36,073/yr"
Everyday Health Group,Data Scientist,1,Bangalore,"₹18,49,758/yr"
Other,Data Scientist,1,Bangalore,"₹10,29,200/yr"
Defence Research & Development Organisation,Data Scientist,1,Bangalore,"₹13,275/mo"
Raja Software Labs,Data Scientist,1,Bangalore,"₹5,38,385/yr"
Precifab Technologies,Data Scientist,1,Bangalore,"₹36,641/mo"
RockYou,Data Scientist,1,Bangalore,"₹5,01,630/yr"
JBT Corporation,Data Scientist,1,Bangalore,"₹1,04,400/mo"
