,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,month,week,price_types
307,2015-02-01,1.33,153920.35,2117.73,64770.55,112.49,86919.58,86848.47,71.11,0.0,conventional,2015,BuffaloRochester,2015-02-01,2015-01-29,low
308,2015-01-25,1.5,114052.94,1321.19,54007.48,74.53,58649.74,57909.74,740.0,0.0,conventional,2015,BuffaloRochester,2015-01-01,2015-01-22,low
309,2015-01-18,1.52,107040.29,1625.26,61859.85,133.29,43421.89,43419.67,2.22,0.0,conventional,2015,BuffaloRochester,2015-01-01,2015-01-15,low
310,2015-01-11,1.54,106221.32,1642.25,50985.2,79.61,53514.26,53514.26,0.0,0.0,conventional,2015,BuffaloRochester,2015-01-01,2015-01-08,mean
311,2015-01-04,1.4,116253.44,3267.97,55693.04,109.55,57182.88,57182.88,0.0,0.0,conventional,2015,BuffaloRochester,2015-01-01,2015-01-01,low
501,2015-05-10,1.06,259598.76,11982.39,172173.77,2408.09,73034.51,22506.92,50265.04,262.55,conventional,2015,CincinnatiDayton,2015-05-01,2015-05-07,low
505,2015-04-12,1.02,188937.83,11176.67,120830.33,1306.19,55624.64,38219.34,17270.02,135.28,conventional,2015,CincinnatiDayton,2015-04-01,2015-04-09,low
506,2015-04-05,1.06,196168.6,7516.57,135093.59,2508.15,51050.29,36567.48,14361.02,121.79,conventional,2015,CincinnatiDayton,2015-04-01,2015-04-02,low
516,2015-01-25,0.93,213554.45,3617.45,162644.69,656.23,46636.08,20650.03,25970.02,16.03,conventional,2015,CincinnatiDayton,2015-01-01,2015-01-22,low
517,2015-01-18,0.93,175681.09,3333.29,128858.15,1086.61,42403.04,24024.17,18264.75,114.12,conventional,2015,CincinnatiDayton,2015-01-01,2015-01-15,low
518,2015-01-11,0.92,201392.27,3612.86,153100.22,1203.53,43475.66,17035.73,26345.43,94.5,conventional,2015,CincinnatiDayton,2015-01-01,2015-01-08,low
519,2015-01-04,0.88,228569.58,3274.3,168764.78,1447.06,55083.44,17525.31,37445.46,112.67,conventional,2015,CincinnatiDayton,2015-01-01,2015-01-01,low
557,2015-04-12,1.07,129397.39,66513.95,28065.91,9955.72,24861.81,23837.01,840.46,184.34,conventional,2015,Columbus,2015-04-01,2015-04-09,low
558,2015-04-05,1.09,126109.82,67298.39,30313.37,9926.54,18571.52,17853.07,642.52,75.93,conventional,2015,Columbus,2015-04-01,2015-04-02,low
568,2015-01-25,1.08,116995.68,53201.66,32775.08,7822.59,23196.35,21117.47,2057.45,21.43,conventional,2015,Columbus,2015-01-01,2015-01-22,low
569,2015-01-18,1.02,116450.21,55532.76,26458.99,7040.95,27417.51,24386.64,2962.41,68.46,conventional,2015,Columbus,2015-01-01,2015-01-15,low
570,2015-01-11,0.97,125742.48,64726.71,34844.49,7190.05,18981.23,16400.27,2458.67,122.29,conventional,2015,Columbus,2015-01-01,2015-01-08,low
571,2015-01-04,0.89,158638.04,80298.77,51860.47,7609.24,18869.56,16518.15,2132.21,219.2,conventional,2015,Columbus,2015-01-01,2015-01-01,low
732,2015-11-29,1.12,120552.43,3726.77,82760.11,3336.97,30728.58,27835.71,2816.43,76.44,conventional,2015,GrandRapids,2015-11-01,2015-11-26,low
734,2015-11-15,1.2,129448.75,3490.77,74695.44,2506.31,48756.23,47301.23,1427.26,27.74,conventional,2015,GrandRapids,2015-11-01,2015-11-12,low
735,2015-11-08,0.93,198257.69,3970.87,149876.75,7556.57,36853.5,34956.27,1819.27,77.96,conventional,2015,GrandRapids,2015-11-01,2015-11-05,low
742,2015-09-20,0.88,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,GrandRapids,2015-09-01,2015-09-17,low
744,2015-09-06,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,59.46,conventional,2015,GrandRapids,2015-09-01,2015-09-03,low
748,2015-08-09,1.08,186733.16,4807.41,120579.39,8389.85,52956.51,49559.83,3294.27,102.41,conventional,2015,GrandRapids,2015-08-01,2015-08-06,low
756,2015-06-14,1.07,197387.76,4446.1,116392.81,4934.17,71614.68,67207.35,4401.93,5.4,conventional,2015,GrandRapids,2015-06-01,2015-06-11,low
758,2015-05-31,1.31,167907.51,7097.0,90411.8,3360.05,67038.66,64208.38,2794.35,35.93,conventional,2015,GrandRapids,2015-05-01,2015-05-28,low
759,2015-05-24,1.3,158917.21,7888.33,74169.01,3111.69,73748.18,69048.81,4663.55,35.82,conventional,2015,GrandRapids,2015-05-01,2015-05-21,low
760,2015-05-17,0.97,277502.12,5515.43,202939.01,12421.42,56626.26,52456.3,3991.49,178.47,conventional,2015,GrandRapids,2015-05-01,2015-05-14,low
761,2015-05-10,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,28.44,conventional,2015,GrandRapids,2015-05-01,2015-05-07,low
762,2015-05-03,1.06,238550.81,6301.92,176717.87,6727.83,48803.19,46862.74,1898.03,42.42,conventional,2015,GrandRapids,2015-05-01,2015-04-30,low
763,2015-04-26,1.09,189609.49,4480.46,105590.91,6421.76,73116.36,68758.56,4305.08,52.72,conventional,2015,GrandRapids,2015-04-01,2015-04-23,low
764,2015-04-19,0.93,310672.4,5547.29,217323.81,15023.71,72777.59,68697.84,3761.98,317.77,conventional,2015,GrandRapids,2015-04-01,2015-04-16,low
765,2015-04-12,1.13,147494.24,5875.73,66804.31,2717.16,72097.04,68693.55,3377.45,26.04,conventional,2015,GrandRapids,2015-04-01,2015-04-09,low
766,2015-04-05,1.22,157721.54,4487.21,92044.84,5487.61,55701.88,50462.56,5165.79,73.53,conventional,2015,GrandRapids,2015-04-01,2015-04-02,low
767,2015-03-29,1.11,149631.24,1977.68,63600.68,3003.97,81048.91,75725.67,5299.2,24.04,conventional,2015,GrandRapids,2015-03-01,2015-03-26,low
769,2015-03-15,1.35,123895.07,1621.03,69452.53,4214.32,48607.19,45347.61,3244.22,15.36,conventional,2015,GrandRapids,2015-03-01,2015-03-12,low
770,2015-03-08,1.08,146835.6,1783.51,68592.44,3903.17,72556.48,69329.04,3169.54,57.9,conventional,2015,GrandRapids,2015-03-01,2015-03-05,low
772,2015-02-22,1.31,129295.86,1593.4,69934.93,4894.78,52872.75,48858.06,3767.48,247.21,conventional,2015,GrandRapids,2015-02-01,2015-02-19,low
773,2015-02-15,1.21,136761.35,1659.05,67025.59,4215.01,63861.7,57601.99,6203.39,56.32,conventional,2015,GrandRapids,2015-02-01,2015-02-12,low
774,2015-02-08,1.24,132621.01,1155.67,74113.5,4855.23,52496.61,48150.41,4209.37,136.83,conventional,2015,GrandRapids,2015-02-01,2015-02-05,low
776,2015-01-25,1.19,144301.73,1112.09,78092.72,6374.01,58722.91,54053.21,4552.75,116.95,conventional,2015,GrandRapids,2015-01-01,2015-01-22,low
777,2015-01-18,1.07,150201.39,970.13,78433.37,6411.99,64385.9,60381.95,3727.81,276.14,conventional,2015,GrandRapids,2015-01-01,2015-01-15,low
778,2015-01-11,1.03,185135.41,972.96,127984.25,13798.9,42379.3,39193.44,2896.97,288.89,conventional,2015,GrandRapids,2015-01-01,2015-01-08,low
832,2015-12-27,1.16,173645.55,22694.58,98629.2,149.11,52172.66,51396.6,776.06,0.0,conventional,2015,HarrisburgScranton,2015-12-01,2015-12-24,low
833,2015-12-20,1.11,180186.23,24111.34,100758.01,158.29,55158.59,53929.04,1229.55,0.0,conventional,2015,HarrisburgScranton,2015-12-01,2015-12-17,low
834,2015-12-13,1.14,187058.65,27053.78,107144.99,229.97,52629.91,51752.86,877.05,0.0,conventional,2015,HarrisburgScranton,2015-12-01,2015-12-10,low
835,2015-12-06,1.1,171195.76,25260.16,99013.86,118.19,46803.55,46345.26,458.29,0.0,conventional,2015,HarrisburgScranton,2015-12-01,2015-12-03,low
836,2015-11-29,1.17,146103.34,23707.06,82015.89,110.54,40269.85,39640.65,629.2,0.0,conventional,2015,HarrisburgScranton,2015-11-01,2015-11-26,low
837,2015-11-22,1.16,162429.43,26601.95,85742.43,198.26,49886.79,47519.78,2367.01,0.0,conventional,2015,HarrisburgScranton,2015-11-01,2015-11-19,low
838,2015-11-15,1.09,189916.88,25483.85,113515.58,93.58,50823.87,46939.57,3884.3,0.0,conventional,2015,HarrisburgScranton,2015-11-01,2015-11-12,low
839,2015-11-08,1.09,214993.36,27837.88,137670.52,169.5,49315.46,47637.88,1677.58,0.0,conventional,2015,HarrisburgScranton,2015-11-01,2015-11-05,low
840,2015-11-01,1.13,219970.37,28916.15,140625.82,173.18,50255.22,49340.53,914.69,0.0,conventional,2015,HarrisburgScranton,2015-11-01,2015-10-29,low
841,2015-10-25,1.11,183276.68,27595.5,101618.92,185.61,53876.65,52569.78,1306.87,0.0,conventional,2015,HarrisburgScranton,2015-10-01,2015-10-22,low
842,2015-10-18,0.93,264223.22,27640.26,186372.86,408.03,49802.07,48878.61,923.46,0.0,conventional,2015,HarrisburgScranton,2015-10-01,2015-10-15,low
843,2015-10-11,1.05,225079.92,32042.53,137367.2,267.77,55402.42,53610.63,1791.79,0.0,conventional,2015,HarrisburgScranton,2015-10-01,2015-10-08,low
844,2015-10-04,1.16,188436.91,32554.49,95392.4,323.79,60166.23,59227.5,938.73,0.0,conventional,2015,HarrisburgScranton,2015-10-01,2015-10-01,low
845,2015-09-27,1.15,192478.26,30410.27,108385.85,294.6,53387.54,51731.16,1656.38,0.0,conventional,2015,HarrisburgScranton,2015-09-01,2015-09-24,low
846,2015-09-20,1.17,188314.24,31925.36,101200.97,279.75,54908.16,53988.59,919.57,0.0,conventional,2015,HarrisburgScranton,2015-09-01,2015-09-17,low
847,2015-09-13,1.07,254744.58,33047.61,170884.4,294.21,50518.36,48537.65,1980.71,0.0,conventional,2015,HarrisburgScranton,2015-09-01,2015-09-10,low
848,2015-09-06,1.19,225494.59,37453.63,128772.37,465.01,58803.58,57426.04,1344.61,32.93,conventional,2015,HarrisburgScranton,2015-09-01,2015-09-03,low
851,2015-08-16,1.09,247813.45,37089.49,161018.66,402.5,49302.8,48581.44,714.85,6.51,conventional,2015,HarrisburgScranton,2015-08-01,2015-08-13,low
852,2015-08-09,1.07,247575.06,40320.2,149595.95,510.58,57148.33,56333.05,815.28,0.0,conventional,2015,HarrisburgScranton,2015-08-01,2015-08-06,low
853,2015-08-02,1.1,242281.36,40387.93,143352.05,733.22,57808.16,56786.27,1018.67,3.22,conventional,2015,HarrisburgScranton,2015-08-01,2015-07-30,low
854,2015-07-26,1.17,225227.57,39346.13,123455.52,480.44,61945.48,60632.24,1271.5,41.74,conventional,2015,HarrisburgScranton,2015-07-01,2015-07-23,low
855,2015-07-19,1.19,229650.57,42405.8,119272.94,1020.51,66951.32,65842.25,1051.54,57.53,conventional,2015,HarrisburgScranton,2015-07-01,2015-07-16,low
856,2015-07-12,1.17,233638.96,42200.05,119798.85,2740.31,68899.75,67025.83,1705.19,168.73,conventional,2015,HarrisburgScranton,2015-07-01,2015-07-09,low
864,2015-05-17,1.19,252843.56,44842.47,120942.94,487.01,86571.14,85065.22,1400.8,105.12,conventional,2015,HarrisburgScranton,2015-05-01,2015-05-14,low
865,2015-05-10,1.19,299147.73,53021.23,158314.43,585.43,87226.64,85161.38,2065.26,0.0,conventional,2015,HarrisburgScranton,2015-05-01,2015-05-07,low
866,2015-05-03,1.17,255913.63,46183.27,130134.66,527.56,79068.14,76930.85,2137.29,0.0,conventional,2015,HarrisburgScranton,2015-05-01,2015-04-30,low
867,2015-04-26,1.21,234322.13,45102.26,118533.62,415.14,70271.11,68210.88,2022.73,37.5,conventional,2015,HarrisburgScranton,2015-04-01,2015-04-23,low
868,2015-04-19,1.17,237429.16,45693.41,112023.17,501.77,79210.81,77244.93,1965.88,0.0,conventional,2015,HarrisburgScranton,2015-04-01,2015-04-16,low
869,2015-04-12,1.18,201544.53,35513.59,101051.47,400.34,64579.13,62948.16,1630.97,0.0,conventional,2015,HarrisburgScranton,2015-04-01,2015-04-09,low
870,2015-04-05,1.21,216376.66,35705.85,112157.42,485.39,68028.0,66320.66,1643.45,63.89,conventional,2015,HarrisburgScranton,2015-04-01,2015-04-02,low
871,2015-03-29,1.14,197282.25,31891.81,102587.16,418.1,62385.18,61035.96,1349.22,0.0,conventional,2015,HarrisburgScranton,2015-03-01,2015-03-26,low
872,2015-03-22,1.08,219149.75,28701.47,129731.5,481.59,60235.19,57777.32,2457.87,0.0,conventional,2015,HarrisburgScranton,2015-03-01,2015-03-19,low
873,2015-03-15,1.2,190760.3,31225.82,84433.44,470.53,74630.51,72181.56,2448.95,0.0,conventional,2015,HarrisburgScranton,2015-03-01,2015-03-12,low
874,2015-03-08,1.15,192277.92,38517.23,75750.79,334.13,77675.77,75825.42,1850.35,0.0,conventional,2015,HarrisburgScranton,2015-03-01,2015-03-05,low
875,2015-03-01,1.07,230913.14,28899.98,134019.55,614.07,67379.54,65870.9,1508.64,0.0,conventional,2015,HarrisburgScranton,2015-03-01,2015-02-26,low
876,2015-02-22,1.2,191040.19,32241.22,83702.91,506.96,74589.1,73386.08,1203.02,0.0,conventional,2015,HarrisburgScranton,2015-02-01,2015-02-19,low
877,2015-02-15,1.22,187671.77,28592.73,85311.1,503.53,73264.41,72146.24,1118.17,0.0,conventional,2015,HarrisburgScranton,2015-02-01,2015-02-12,low
878,2015-02-08,1.02,239756.62,35933.38,126557.74,722.59,76542.91,75408.57,1134.34,0.0,conventional,2015,HarrisburgScranton,2015-02-01,2015-02-05,low
879,2015-02-01,1.06,283137.88,42732.12,168621.69,851.33,70932.74,69529.64,1403.1,0.0,conventional,2015,HarrisburgScranton,2015-02-01,2015-01-29,low
880,2015-01-25,1.17,206074.14,33193.27,89075.29,426.35,83379.23,79720.85,3658.38,0.0,conventional,2015,HarrisburgScranton,2015-01-01,2015-01-22,low
881,2015-01-18,1.24,182604.68,30928.18,85410.46,535.87,65730.17,64180.88,1549.29,0.0,conventional,2015,HarrisburgScranton,2015-01-01,2015-01-15,low
882,2015-01-11,1.26,178735.25,34535.57,78778.96,582.3,64838.42,63840.09,998.33,0.0,conventional,2015,HarrisburgScranton,2015-01-01,2015-01-08,low
883,2015-01-04,1.05,203939.14,32679.84,121020.54,1286.19,48952.57,47583.64,1368.93,0.0,conventional,2015,HarrisburgScranton,2015-01-01,2015-01-01,low
884,2015-12-27,1.27,243556.57,4427.27,194438.24,169.66,44521.4,43577.26,944.14,0.0,conventional,2015,HartfordSpringfield,2015-12-01,2015-12-24,low
885,2015-12-20,1.18,264155.74,4806.75,212205.34,184.96,46958.69,45981.69,977.0,0.0,conventional,2015,HartfordSpringfield,2015-12-01,2015-12-17,low
886,2015-12-13,1.24,238558.16,4439.86,186550.43,332.83,47235.04,46493.47,741.57,0.0,conventional,2015,HartfordSpringfield,2015-12-01,2015-12-10,low
887,2015-12-06,1.19,239945.42,4269.91,199395.25,192.36,36087.9,35448.13,639.77,0.0,conventional,2015,HartfordSpringfield,2015-12-01,2015-12-03,low
888,2015-11-29,1.32,213631.54,3572.7,172790.41,169.1,37099.33,36423.45,675.88,0.0,conventional,2015,HartfordSpringfield,2015-11-01,2015-11-26,low
889,2015-11-22,1.27,212091.14,3720.08,176358.45,319.25,31693.36,30800.02,893.34,0.0,conventional,2015,HartfordSpringfield,2015-11-01,2015-11-19,low
890,2015-11-15,1.12,275217.97,4680.06,228183.77,197.29,42156.85,40290.46,1866.39,0.0,conventional,2015,HartfordSpringfield,2015-11-01,2015-11-12,low
891,2015-11-08,1.16,309186.06,5048.2,260745.71,171.88,43220.27,37770.33,5449.94,0.0,conventional,2015,HartfordSpringfield,2015-11-01,2015-11-05,low
892,2015-11-01,1.16,326067.03,4471.3,271817.93,288.44,49489.36,44831.2,4658.16,0.0,conventional,2015,HartfordSpringfield,2015-11-01,2015-10-29,low
893,2015-10-25,1.2,234361.36,3444.57,183080.97,300.22,47535.6,43920.24,3615.36,0.0,conventional,2015,HartfordSpringfield,2015-10-01,2015-10-22,low
894,2015-10-18,0.93,407866.27,4980.03,357183.34,594.12,45108.78,42004.56,3104.22,0.0,conventional,2015,HartfordSpringfield,2015-10-01,2015-10-15,low
895,2015-10-11,1.38,264227.78,4555.33,206738.06,491.68,52442.71,49064.3,3378.41,0.0,conventional,2015,HartfordSpringfield,2015-10-01,2015-10-08,low
896,2015-10-04,1.3,262638.61,5369.78,205512.49,287.31,51469.03,46352.66,5116.37,0.0,conventional,2015,HartfordSpringfield,2015-10-01,2015-10-01,low
897,2015-09-27,1.29,247141.63,3978.86,196807.93,248.86,46105.98,42271.23,3834.75,0.0,conventional,2015,HartfordSpringfield,2015-09-01,2015-09-24,low
898,2015-09-20,1.25,241532.74,3716.84,179938.31,270.67,57606.92,52877.17,4729.75,0.0,conventional,2015,HartfordSpringfield,2015-09-01,2015-09-17,low
899,2015-09-13,1.11,341176.21,4326.64,283221.2,206.25,53422.12,47929.52,5492.6,0.0,conventional,2015,HartfordSpringfield,2015-09-01,2015-09-10,low
900,2015-09-06,1.27,281256.19,3976.35,221997.7,497.89,54784.25,52839.06,1945.19,0.0,conventional,2015,HartfordSpringfield,2015-09-01,2015-09-03,low
901,2015-08-30,1.26,292827.27,3882.25,241162.58,593.94,47188.5,46616.28,572.22,0.0,conventional,2015,HartfordSpringfield,2015-08-01,2015-08-27,low
902,2015-08-23,1.14,298493.22,4337.08,248478.66,422.19,45255.29,44345.82,909.47,0.0,conventional,2015,HartfordSpringfield,2015-08-01,2015-08-20,low
903,2015-08-16,1.12,351074.46,4402.25,292976.9,886.72,52808.59,51496.76,1311.83,0.0,conventional,2015,HartfordSpringfield,2015-08-01,2015-08-13,low
904,2015-08-09,1.12,354490.75,4619.78,292318.39,706.64,56845.94,55625.9,1220.04,0.0,conventional,2015,HartfordSpringfield,2015-08-01,2015-08-06,low
905,2015-08-02,1.16,323449.77,4543.97,268797.64,1283.94,48824.22,47631.34,1192.88,0.0,conventional,2015,HartfordSpringfield,2015-08-01,2015-07-30,low
906,2015-07-26,1.3,266049.58,3579.93,205203.65,2171.08,55094.92,52815.8,2279.12,0.0,conventional,2015,HartfordSpringfield,2015-07-01,2015-07-23,low
907,2015-07-19,1.32,258239.1,3759.04,189919.51,5496.69,59063.86,56769.39,2294.47,0.0,conventional,2015,HartfordSpringfield,2015-07-01,2015-07-16,low
908,2015-07-12,1.06,389782.2,4947.35,299937.47,11286.35,73611.03,71429.27,2181.76,0.0,conventional,2015,HartfordSpringfield,2015-07-01,2015-07-09,low
909,2015-07-05,1.25,339064.22,4847.8,250696.56,11793.14,71726.72,67565.11,4161.61,0.0,conventional,2015,HartfordSpringfield,2015-07-01,2015-07-02,low
910,2015-06-28,1.27,304624.07,4253.95,226699.55,9682.22,63988.35,60622.57,3365.78,0.0,conventional,2015,HartfordSpringfield,2015-06-01,2015-06-25,low
911,2015-06-21,1.25,341628.84,4030.52,258200.71,10100.06,69297.55,67505.16,1792.39,0.0,conventional,2015,HartfordSpringfield,2015-06-01,2015-06-18,low
912,2015-06-14,1.15,338036.94,4926.58,253423.88,6839.64,72846.84,69607.77,3239.07,0.0,conventional,2015,HartfordSpringfield,2015-06-01,2015-06-11,low
913,2015-06-07,1.29,353474.52,4435.64,281285.58,219.26,67534.04,66052.8,1481.24,0.0,conventional,2015,HartfordSpringfield,2015-06-01,2015-06-04,low
914,2015-05-31,1.33,319502.82,4974.69,237651.14,142.52,76734.47,74809.0,1925.47,0.0,conventional,2015,HartfordSpringfield,2015-05-01,2015-05-28,low
915,2015-05-24,1.34,314930.61,4532.15,229800.24,177.56,80420.66,78505.66,1915.0,0.0,conventional,2015,HartfordSpringfield,2015-05-01,2015-05-21,low
916,2015-05-17,1.2,358753.17,4623.9,281567.1,249.3,72312.87,69888.23,2424.64,0.0,conventional,2015,HartfordSpringfield,2015-05-01,2015-05-14,low
917,2015-05-10,1.25,370924.13,5262.94,288462.56,390.91,76807.72,73455.49,3352.23,0.0,conventional,2015,HartfordSpringfield,2015-05-01,2015-05-07,low
918,2015-05-03,1.25,329589.03,4005.44,255378.5,539.0,69666.09,66957.03,2709.06,0.0,conventional,2015,HartfordSpringfield,2015-05-01,2015-04-30,low
919,2015-04-26,1.36,277178.42,4159.5,206008.87,229.9,66780.15,64008.53,2693.84,77.78,conventional,2015,HartfordSpringfield,2015-04-01,2015-04-23,low
920,2015-04-19,1.35,271198.73,3625.55,196720.42,175.12,70677.64,66844.17,3833.47,0.0,conventional,2015,HartfordSpringfield,2015-04-01,2015-04-16,low
921,2015-04-12,1.25,251083.39,3432.34,182584.86,133.93,64932.26,63103.19,1829.07,0.0,conventional,2015,HartfordSpringfield,2015-04-01,2015-04-09,low
922,2015-04-05,1.33,246967.21,4021.27,183801.36,194.45,58950.13,56550.7,2399.43,0.0,conventional,2015,HartfordSpringfield,2015-04-01,2015-04-02,low
923,2015-03-29,1.22,241495.12,3980.5,184277.87,217.08,53019.67,50509.85,2509.82,0.0,conventional,2015,HartfordSpringfield,2015-03-01,2015-03-26,low
924,2015-03-22,1.11,292821.36,5900.6,230143.88,139.93,56636.95,53990.12,2646.83,0.0,conventional,2015,HartfordSpringfield,2015-03-01,2015-03-19,low
925,2015-03-15,1.4,225761.68,6740.23,150490.66,160.54,68370.25,65306.48,3063.77,0.0,conventional,2015,HartfordSpringfield,2015-03-01,2015-03-12,low
926,2015-03-08,1.43,210375.08,3253.02,125712.73,145.3,81264.03,77718.63,3545.4,0.0,conventional,2015,HartfordSpringfield,2015-03-01,2015-03-05,low
927,2015-03-01,1.12,314917.55,4547.97,250129.65,271.71,59968.22,57600.88,2367.34,0.0,conventional,2015,HartfordSpringfield,2015-03-01,2015-02-26,low
928,2015-02-22,1.38,220210.32,3632.57,142741.2,285.7,73550.85,71330.51,2220.34,0.0,conventional,2015,HartfordSpringfield,2015-02-01,2015-02-19,low
929,2015-02-15,1.39,223170.31,3681.09,138690.77,216.75,80581.7,79026.53,1555.17,0.0,conventional,2015,HartfordSpringfield,2015-02-01,2015-02-12,low
930,2015-02-08,1.09,364571.57,6791.17,289098.22,215.13,68467.05,65594.58,2872.47,0.0,conventional,2015,HartfordSpringfield,2015-02-01,2015-02-05,low
931,2015-02-01,1.32,297969.31,4803.72,216923.02,364.83,75877.74,72234.63,3643.11,0.0,conventional,2015,HartfordSpringfield,2015-02-01,2015-01-29,low
932,2015-01-25,1.35,241174.11,4305.86,150044.76,231.99,86591.5,79402.42,7189.08,0.0,conventional,2015,HartfordSpringfield,2015-01-01,2015-01-22,low
933,2015-01-18,1.39,229216.05,3347.41,160683.8,286.52,64898.32,62671.58,2226.74,0.0,conventional,2015,HartfordSpringfield,2015-01-01,2015-01-15,low
934,2015-01-11,1.38,232640.15,4365.27,143001.84,223.15,85049.89,83319.8,1730.09,0.0,conventional,2015,HartfordSpringfield,2015-01-01,2015-01-08,low
935,2015-01-04,1.06,332208.14,6387.6,267593.62,165.35,58061.57,55401.31,2660.26,0.0,conventional,2015,HartfordSpringfield,2015-01-01,2015-01-01,low
1025,2015-04-12,1.15,146422.18,13496.9,86722.03,2457.5,43745.75,33143.47,10414.35,187.93,conventional,2015,Indianapolis,2015-04-01,2015-04-09,low
1026,2015-04-05,1.17,151260.15,12623.45,95213.63,2843.96,40579.11,33761.92,6720.88,96.31,conventional,2015,Indianapolis,2015-04-01,2015-04-02,low
1036,2015-01-25,1.06,149473.79,3642.56,108152.4,724.5,36954.33,21963.56,14952.61,38.16,conventional,2015,Indianapolis,2015-01-01,2015-01-22,low
1037,2015-01-18,1.14,149319.82,2910.77,103890.9,2048.78,40469.37,22405.47,17913.92,149.98,conventional,2015,Indianapolis,2015-01-01,2015-01-15,low
1038,2015-01-11,1.25,138617.04,3024.88,100509.97,1771.71,33310.48,18466.87,14765.56,78.05,conventional,2015,Indianapolis,2015-01-01,2015-01-08,low
1039,2015-01-04,1.02,160130.15,4007.41,118435.79,1201.5,36485.45,20325.41,16160.04,0.0,conventional,2015,Indianapolis,2015-01-01,2015-01-01,low
1040,2015-12-27,0.99,132982.84,91470.46,7688.79,514.7,33308.89,15300.85,18008.04,0.0,conventional,2015,Jacksonville,2015-12-01,2015-12-24,low
1041,2015-12-20,1.19,95935.66,63053.15,6544.15,241.09,26097.27,16151.43,9940.6,5.24,conventional,2015,Jacksonville,2015-12-01,2015-12-17,low
